Table S2H. Relative protein abundance across organelle fractions collected by density gradient separation and quantified using TMT. Samples are mock infected cells at 72hpi.,,,,,,,,
,,,Organelle fraction,,,,,
Q96AQ6,PBXIP1,Homo sapiens (Human),0.374151461,1,0.628470713,0.460897392,0.069598617,0
Q96AY3,FKBP10,Homo sapiens (Human),0.156330059,0.832707623,1,0.722346157,0.102601757,0
Q96BJ3,AIDA,Homo sapiens (Human),1,0.70880146,0.212550906,0.107083927,0.003606555,0
Q96BM9,ARL8A,Homo sapiens (Human),0.353088055,1,0.469433139,0.194599919,0,0.010738037
Q96BR5,COA7,Homo sapiens (Human),0.01292204,0.124880906,0.199881909,1,0,0.013403284
Q96BW9,TAMM41,Homo sapiens (Human),0.132511292,0.354175501,0.347558837,1,0.048187748,0
Q96BY6,DOCK10,Homo sapiens (Human),1,0.903109386,0.570158724,0.413459893,0,0.037737518
Q96C01,FAM136A,Homo sapiens (Human),0,0.047882028,0.210009299,1,0.019679991,0.005509373
Q96C19,EFHD2,Homo sapiens (Human),1,0.832225284,0.236286288,0.1746307,0,0.017693471
Q96C36,PYCR2,Homo sapiens (Human),0,0.13438374,0.261349991,1,0.139693034,0.072471137
Q96CB9,NSUN4,Homo sapiens (Human),0.022840426,0.188964279,0.263783807,1,0.11441225,0
Q96CG8,CTHRC1,Homo sapiens (Human),0.205026622,1,0.886501901,0.513830387,0,0.002579018
Q96CM8,ACSF2,Homo sapiens (Human),0,0.101606562,0.263357176,1,0.093396646,0.052792942
Q96CS3,FAF2,Homo sapiens (Human),0.258187933,0.571674425,0.493170348,1,0,0.011132285
Q96CV9,OPTN,Homo sapiens (Human),0.995556575,1,0.366486564,0.280309387,0.011816738,0
Q96CW1,AP2M1,Homo sapiens (Human),0.921934504,1,0.815535477,0.553972778,0.0532547,0
Q96CX2,KCTD12,Homo sapiens (Human),1,0.836511462,0.290761438,0.205048928,0.008004899,0
Q96D15,RCN3,Homo sapiens (Human),0.251907854,1,0.750594147,0.526454078,0.077303885,0
Q96D53,ADCK4,Homo sapiens (Human),0,0.115410848,0.245887209,1,0.128057332,0.071255263
Q96DA6,DNAJC19,Homo sapiens (Human),0,0.136227062,0.309935098,1,0.176759547,0.058434309
Q96DB5,RMDN1,Homo sapiens (Human),0,0.098005236,0.264685649,1,0.036003799,0.05546133
Q96DD7,SHISA4,Homo sapiens (Human),1,0.819296851,0.480171871,0.19563715,0.014695891,0
Q96DV4,MRPL38,Homo sapiens (Human),0.001258933,0.134221679,0.263535952,1,0.013062764,0
Q96DZ1,ERLEC1,Homo sapiens (Human),0.308856447,1,0.849766934,0.868478873,0.124497805,0
Q96E11,MRRF,Homo sapiens (Human),0,0.122507512,0.295966837,1,0.040056947,0.034236421
Q96EL2,MRPS24,Homo sapiens (Human),0.087589202,0.294312082,0.39667259,1,0.053488486,0
Q96EL3,MRPL53,Homo sapiens (Human),0,0.166145082,0.313858546,1,0.069327383,0.087714031
Q96EY1,DNAJA3,Homo sapiens (Human),0,0.129170088,0.272787255,1,0.079112265,0.027918077
Q96EY7,PTCD3,Homo sapiens (Human),0.044449883,0.158274052,0.298858343,1,0.004401956,0
Q96EY8,MMAB,Homo sapiens (Human),0.110216427,0.331240929,0.390675461,1,0,0.001293227
Q96FQ6,S100A16,Homo sapiens (Human),1,0.788824448,0.352956627,0.229099662,0.019198959,0
Q96FW1,OTUB1,Homo sapiens (Human),0.773461042,1,0.509817663,0.505001869,0,0.021073913
Q96FZ7,CHMP6,Homo sapiens (Human),1,0.862253543,0.367890437,0.230828508,0.021714481,0
Q96G23,CERS2,Homo sapiens (Human),0.59698571,1,0.747400933,0.593627426,0.052969588,0
Q96GC5,MRPL48,Homo sapiens (Human),0,0.142057054,0.312298214,1,0.029993266,0.048460171
Q6P2I3,FAHD2B,Homo sapiens (Human),0.061071896,0.319601188,0.289564425,1,0.017994918,0
Q96HC4,PDLIM5,Homo sapiens (Human),1,0.673193261,0.258359043,0.169004102,0.005627552,0
Q96HD1,CRELD1,Homo sapiens (Human),0.25384725,1,0.651946663,0.606290369,0.031945039,0
Q96HE7,ERO1A,Homo sapiens (Human),0.335289994,1,0.827199833,0.524934541,0.032111104,0
Q96HS1,PGAM5,Homo sapiens (Human),0,0.121159303,0.267696069,1,0.054325161,0.069952584
Q96HY6,DDRGK1,Homo sapiens (Human),0.651585011,1,0.885986493,0.786685409,0.092672888,0
Q96HY7,DHTKD1,Homo sapiens (Human),0.008278439,0.208438763,0.255640627,1,0.077344857,0
Q96I59,NARS2,Homo sapiens (Human),0,0.095860741,0.237688754,1,0.01389987,0.074005879
Q96I99,SUCLG2,Homo sapiens (Human),0,0.114814345,0.275660863,1,0.086771178,0.065328532
Q96IX5,USMG5,Homo sapiens (Human),0,0.111947711,0.246361404,1,0.094650884,0.124676207
Q96IZ0,PAWR,Homo sapiens (Human),1,0.958446855,0.394804004,0.376844474,0.041682975,0
Q96J84,KIRREL,Homo sapiens (Human),1,0.925264171,0.512542616,0.352229349,0.041029386,0
Q96JB5,CDK5RAP3,Homo sapiens (Human),0.524947817,1,0.661321178,0.535860338,0.02237831,0
Q96JJ7,TMX3,Homo sapiens (Human),0.345279782,1,0.72484355,0.584667601,0.013901327,0
Q96JY6,PDLIM2,Homo sapiens (Human),1,0.522054292,0.186287861,0.143312347,0,0.007572847
Q96K76,USP47,Homo sapiens (Human),1,0.265928383,0.106865858,0.144292846,0.05840415,0
Q96KN7,RPGRIP1,Homo sapiens (Human),0.901691398,1,0.28898094,0.138305272,0,0.009590973
Q96KP1,EXOC2,Homo sapiens (Human),1,0.595027129,0.388620188,0.252957156,0,0.001109679
Q96KP4,CNDP2,Homo sapiens (Human),0.938918874,1,0.260017503,0.145605509,0,0.01220736
Q96L58,B3GALT6,Homo sapiens (Human),0.13422506,1,0.413781325,0.190233864,0.043056152,0
Q96LJ7,DHRS1,Homo sapiens (Human),0.15766174,0.498741192,0.462180746,1,0.030631169,0
Q96LL9,DNAJC30,Homo sapiens (Human),0,0.100508854,0.274546197,1,0.118483744,0.041194898
Q96LW7,CARD19,Homo sapiens (Human),0,0.148971954,0.312442822,1,0.063643453,0.009981396
Q96LZ7,RMDN2,Homo sapiens (Human),0.008067189,0.293128039,0.489715936,1,0.00698834,0
Q96N66,MBOAT7,Homo sapiens (Human),0.642191406,1,0.619311923,0.620172476,0.061190474,0
Q96N67,DOCK7,Homo sapiens (Human),0.746942679,1,0.420894598,0.370151051,0,0.005941808
Q96NE9,FRMD6,Homo sapiens (Human),1,0.969592953,0.414279357,0.316930081,0.034961817,0
Q96P70,IPO9,Homo sapiens (Human),1,0.806620547,0.261264304,0.255104312,0,0.055973702
Q96PD2,DCBLD2,Homo sapiens (Human),1,0.852981939,0.443380075,0.204749686,0,0.012551608
Q96PE1,GPR124,Homo sapiens (Human),1,0.742950276,0.417412434,0.30151129,0.03978967,0
Q96PE7,MCEE,Homo sapiens (Human),0.089309736,0.184651182,0.27956633,1,0,0.000994743
Q96Q11,TRNT1,Homo sapiens (Human),0.197404923,0.401659062,0.456229987,1,0.073886282,0
Q96QD8,SLC38A2,Homo sapiens (Human),0.585253454,1,0.494935364,0.187983981,0.027429129,0
Q96QK1,VPS35,Homo sapiens (Human),1,0.941791373,0.320213342,0.261806988,0,0.011643458
Q96RD7,PANX1,Homo sapiens (Human),1,0.879877163,0.597805516,0.339069358,0,0.014175446
Q96RF0,SNX18,Homo sapiens (Human),1,0.910380895,0.365610378,0.275027575,0,0.000903412
Q96RQ1,ERGIC2,Homo sapiens (Human),0.177987987,1,0.412481634,0.226807599,0,0.019340878
Q96RT1,ERBB2IP,Homo sapiens (Human),1,0.663554026,0.366705144,0.211752573,0.019137784,0
Q96S52,PIGS,Homo sapiens (Human),0.560126445,1,0.734687896,0.742763107,0.048737816,0
Q96SL1,DIRC2,Homo sapiens (Human),0.311349622,1,0.464903767,0.247526716,0,0.038748477
Q96SL4,GPX7,Homo sapiens (Human),0.14921052,1,0.88660942,0.556072207,0.008857299,0
Q96TA1,FAM129B,Homo sapiens (Human),1,0.582168933,0.19715504,0.141439708,0,0.007350757
Q96TA2,YME1L1,Homo sapiens (Human),0.045957418,0.150238428,0.267605301,1,0.035821237,0
Q96TC7,RMDN3,Homo sapiens (Human),0,0.247524646,0.373829702,1,0.142047145,0.004484495
Q99424,ACOX2,Homo sapiens (Human),0.044259158,0.335084746,0.366941734,1,0.405787747,0
Q99426,TBCB,Homo sapiens (Human),1,0.804312826,0.174550742,0.118907361,0.014239434,0
Q99436,PSMB7,Homo sapiens (Human),1,0.991248233,0.323616184,0.204516707,0,0.026086244
Q99439,CNN2,Homo sapiens (Human),1,0.545368318,0.236257438,0.152918582,0,0.014368789
Q99442,SEC62,Homo sapiens (Human),0.487699043,1,0.940610929,0.817111501,0,0.00789274
Q99460,PSMD1,Homo sapiens (Human),0.973853796,1,0.420603687,0.32882434,0,0.027303842
Q99470,SDF2,Homo sapiens (Human),0.250139787,1,0.950974575,0.726661452,0.038028448,0
Q99487,PAFAH2,Homo sapiens (Human),0.166385524,0.582831767,0.560639496,1,0.148723494,0
Q99490,AGAP2,Homo sapiens (Human),1,0.925755627,0.57097297,0.451689123,0,0.01090657
Q99497,PARK7,Homo sapiens (Human),0.802806373,1,0.474223007,0.835322108,0,0.023781232
Q99519,NEU1,Homo sapiens (Human),0.134257842,1,0.984995859,0.584016539,0.084845231,0
Q99536,VAT1,Homo sapiens (Human),0.556650601,1,0.356628395,0.228166209,0,0.009050769
Q99571,P2RX4,Homo sapiens (Human),0.47876895,1,0.614207176,0.45076642,0.061124535,0
Q99584,S100A13,Homo sapiens (Human),0.772752503,1,0.340706919,0.2049492,0,0.016293446
Q99613,EIF3C,Homo sapiens (Human),1,0.888524765,0.414402694,0.343628347,0.017818117,0
Q99614,TTC1,Homo sapiens (Human),0.792223599,1,0.367360577,0.208834315,0,0.031890289
Q99623,PHB2,Homo sapiens (Human),0,0.140419945,0.260596737,1,0.086241588,0.062979045
Q99650,OSMR,Homo sapiens (Human),0.625588138,1,0.578071885,0.424057801,0.029733629,0
Q99653,CHP1,Homo sapiens (Human),1,0.858771838,0.536313602,0.366393083,0.058792547,0
Q99714,HSD17B10,Homo sapiens (Human),0,0.101270754,0.256258856,1,0.153246498,0.052421119
Q99715,COL12A1,Homo sapiens (Human),0.174877488,0.970863546,1,0.779518769,0.014531645,0
Q99720,SIGMAR1,Homo sapiens (Human),0.251664539,1,0.560743244,0.292710875,0.014907948,0
Q99747,NAPG,Homo sapiens (Human),0.548704682,1,0.384812044,0.129614879,0,0.01383158
Q99757,TXN2,Homo sapiens (Human),0,0.117783407,0.322487784,1,0.036023208,0.023233946
Q99797,MIPEP,Homo sapiens (Human),0,0.129577313,0.269819377,1,0.051630818,0.042497969
Q99798,ACO2,Homo sapiens (Human),0,0.119765749,0.279539787,1,0.071108475,0.048809453
Q99805,TM9SF2,Homo sapiens (Human),0.135156544,1,0.327591434,0.166072698,0,0.002087647
Q99816,TSG101,Homo sapiens (Human),0.813951665,1,0.40733718,0.326818814,0,0.004671145
Q99832,CCT7,Homo sapiens (Human),1,0.802774251,0.22669141,0.147718596,0.004157123,0
Q99873,PRMT1,Homo sapiens (Human),1,0.967679358,0.247280045,0.233562152,0.007857147,0
Q99961,SH3GL1,Homo sapiens (Human),1,0.923268872,0.332312519,0.293253666,0,0.024729958
Q9BPW8,NIPSNAP1,Homo sapiens (Human),0,0.144223756,0.315840889,1,0.14824225,0.096867446
Q9BPX5,ARPC5L,Homo sapiens (Human),1,0.758683889,0.255695539,0.191577493,0,0.018347084
Q9BPX6,MICU1,Homo sapiens (Human),0,0.127946181,0.255526764,1,0.07393511,0.067568027
Q9BQ48,MRPL34,Homo sapiens (Human),0,0.10104152,0.253190793,1,0.150876845,0.102152196
Q9BQ49,SMIM7,Homo sapiens (Human),0.161268453,1,0.37043662,0.122929767,0,0.004663306
Q9BQ52,ELAC2,Homo sapiens (Human),0,0.122145017,0.25491171,1,0.092616571,0.009648273
Q9BQ69,MACROD1,Homo sapiens (Human),0.238702869,0.299719972,0.36365985,1,0.161777875,0
Q9BQB6,VKORC1,Homo sapiens (Human),1,0.971308819,0.639752003,0.53489139,0.117836414,0
Q9BQC6,MRPL57,Homo sapiens (Human),0,0.124272531,0.281604794,1,0.109541853,0.045787482
Q9BQE5,APOL2,Homo sapiens (Human),0.761359174,1,0.427728847,0.328989899,0.005459706,0
Q9BQJ4,TMEM47,Homo sapiens (Human),1,0.724446016,0.426520343,0.192780151,0.036351881,0
Q9BQS8,FYCO1,Homo sapiens (Human),0.991622946,1,0.367520541,0.174268196,0.006986247,0
Q9BR76,CORO1B,Homo sapiens (Human),1,0.571878793,0.21290285,0.19582988,0,0.001614613
Q9BRA2,TXNDC17,Homo sapiens (Human),1,0.997519455,0.262724099,0.277934083,0.026928564,0
Q9BRJ2,MRPL45,Homo sapiens (Human),0.019950902,0.173666368,0.26673731,1,0.048731945,0
Q9BRK3,MXRA8,Homo sapiens (Human),0.558931696,1,0.438222848,0.184958136,0.001963156,0
Q9BRK5,SDF4,Homo sapiens (Human),0.146136767,1,0.503600001,0.213665097,0.003883338,0
Q9BRQ6,CHCHD6,Homo sapiens (Human),0,0.118708824,0.243364935,1,0.080377596,0.033959555
Q9BRR6,ADPGK,Homo sapiens (Human),0.198762564,0.892746814,1,0.68830747,0,0.005025558
Q9BRT2,UQCC2,Homo sapiens (Human),0,0.143173594,0.304872543,1,0.040227448,0.068799424
Q9BS26,ERP44,Homo sapiens (Human),0.184647529,1,0.645836188,0.424899823,0.064418445,0
Q9BSA9,TMEM175,Homo sapiens (Human),0.360026155,1,0.572903486,0.348561182,0.03674032,0
Q9BSF4,C19orf52,Homo sapiens (Human),0.254780254,0.364994085,0.396246599,1,0.189622859,0
Q9BSH4,TACO1,Homo sapiens (Human),0,0.107800648,0.273939013,1,0.175414276,0.08900514
Q9BSH5,HDHD3,Homo sapiens (Human),0.60440978,0.744645826,0.645391737,1,0.064500194,0
Q9BSJ8,ESYT1,Homo sapiens (Human),0.517499244,1,0.624965558,0.468088951,0.050759623,0
Q9BSR8,YIPF4,Homo sapiens (Human),0.129258423,1,0.330283378,0.144495154,0.012486937,0
Q9BT17,MTG1,Homo sapiens (Human),0.075225545,0.144465032,0.315800882,1,0,0.047113706
Q9BT22,ALG1,Homo sapiens (Human),0.91827727,1,0.79223558,0.706382581,0.064000969,0
Q9BT78,COPS4,Homo sapiens (Human),1,0.735250103,0.295117561,0.230979711,0.007275448,0
Q9BTU6,PI4K2A,Homo sapiens (Human),0.417727071,1,0.462080968,0.166552547,0,0.009803212
Q9BTV4,TMEM43,Homo sapiens (Human),0.292744825,1,0.899429727,0.829109141,0.072777495,0
Q9BTZ2,DHRS4,Homo sapiens (Human),0,0.27660357,0.337794263,1,0.377467617,0.031417588
Q9BU23,LMF2,Homo sapiens (Human),0.184223759,0.679625861,0.815017465,1,0.090840108,0
Q9BU61,NDUFAF3,Homo sapiens (Human),0,0.104871817,0.286381352,1,0.149463103,0.044521303
Q9BUF5,TUBB6,Homo sapiens (Human),1,0.690431015,0.193544317,0.127856313,0.016291945,0
Q9BUR5,APOO,Homo sapiens (Human),0,0.167664402,0.389439854,1,0.0436028,0.049018875
Q9BV79,MECR,Homo sapiens (Human),0,0.203546968,0.306623399,1,0.045223112,0.019892109
Q9BV81,EMC6,Homo sapiens (Human),0.246546959,0.764862595,0.942616637,1,0.226511141,0
Q9BVC6,TMEM109,Homo sapiens (Human),0.371447893,1,0.875749808,0.813694953,0.08665333,0
Q9BVK6,TMED9,Homo sapiens (Human),0.176863799,1,0.549393688,0.376861386,0.016160731,0
Q9BVV7,TIMM21,Homo sapiens (Human),0,0.115847478,0.274445401,1,0.026615428,0.036899513
Q9BW91,NUDT9,Homo sapiens (Human),0.207457782,0.405248055,0.393215521,1,0.073097159,0
Q9BW92,TARS2,Homo sapiens (Human),0.051748071,0.118932333,0.181953555,1,0.067005427,0
Q9BWH2,FUNDC2,Homo sapiens (Human),0.030069102,0.269386836,0.378900167,1,0,0.00914698
Q9BWM7,SFXN3,Homo sapiens (Human),0,0.139964059,0.294612498,1,0.103113692,0.063957077
Q9BWS9,CHID1,Homo sapiens (Human),0.359771885,0.913530873,1,0.749523556,0.160077455,0
Q9BX67,JAM3,Homo sapiens (Human),1,0.82423143,0.50966525,0.311684692,0,0.014669881
Q9BX68,HINT2,Homo sapiens (Human),0,0.110782231,0.263822622,1,0.032184971,0.016039845
Q9BXF6,RAB11FIP5,Homo sapiens (Human),0.658139782,1,0.537636302,0.263959411,0.016559652,0
Q9BXI6,TBC1D10A,Homo sapiens (Human),1,0.45573979,0.22253969,0.198841632,0.048773666,0
Q9BXJ9,NAA15,Homo sapiens (Human),0.887688498,1,0.337140117,0.240396714,0,0.028643256
Q9BXK5,BCL2L13,Homo sapiens (Human),0,0.164438301,0.312615135,1,0.030517276,0.012912681
Q9BXS4,TMEM59,Homo sapiens (Human),0.487327833,1,0.629843558,0.334566048,0.030548422,0
Q9BXS5,AP1M1,Homo sapiens (Human),0.794682222,1,0.386854424,0.226628986,0.026554755,0
Q9BY32,ITPA,Homo sapiens (Human),0.674575372,1,0.279598619,0.1845175,0.02765954,0
Q9BY43,CHMP4A,Homo sapiens (Human),0.725574773,1,0.422084684,0.232226397,0,0.022711082
Q9BY67,CADM1,Homo sapiens (Human),1,0.837045727,0.405244457,0.225791599,0,0.004179701
Q9BYC9,MRPL20,Homo sapiens (Human),0,0.168125458,0.244404809,1,0.054406483,0.089833666
Q9BYD1,MRPL13,Homo sapiens (Human),0,0.146411026,0.280394796,1,0.093828449,0.036527719
Q9BYD3,MRPL4,Homo sapiens (Human),0.118777916,0.18433958,0.302524982,1,0.108560833,0
Q9BYD6,MRPL1,Homo sapiens (Human),0,0.148820487,0.270426948,1,0.049714088,0.08065193
Q9BYN8,MRPS26,Homo sapiens (Human),0,0.10448752,0.241997355,1,0.149796546,0.015396541
Q9BYT8,NLN,Homo sapiens (Human),0.00980303,0.146282825,0.253972869,1,0,0.01462353
Q9BZ67,FRMD8,Homo sapiens (Human),1,0.648360116,0.285080046,0.146330848,0.043470887,0
Q9BZE1,MRPL37,Homo sapiens (Human),0,0.107577772,0.219893872,1,0.067245917,0.027928317
Q9BZF1,OSBPL8,Homo sapiens (Human),0.563235798,1,0.668986517,0.557200189,0.01159052,0
Q9BZF9,UACA,Homo sapiens (Human),1,0.641339929,0.408203052,0.298884345,0,0.005532106
Q9BZG1,RAB34,Homo sapiens (Human),1,0.851989323,0.356514286,0.337077929,0,0.014101903
Q9BZH6,WDR11,Homo sapiens (Human),0.719205451,1,0.414442254,0.165503243,0,0.008655088
Q9BZL4,PPP1R12C,Homo sapiens (Human),1,0.727673053,0.345045697,0.250795911,0.002912114,0
Q9BZQ8,FAM129A,Homo sapiens (Human),1,0.831191035,0.284976101,0.17937065,0.037762521,0
Q9C0B5,ZDHHC5,Homo sapiens (Human),1,0.596872379,0.254451495,0.141871831,0,0.014608013
Q9C0C2,TNKS1BP1,Homo sapiens (Human),1,0.643757552,0.313817787,0.226021526,0,0.002214632
Q9C0E8,LNP,Homo sapiens (Human),0.724675579,1,0.522128242,0.342046635,0.026279884,0
Q9C0H2,TTYH3,Homo sapiens (Human),0.16952708,1,0.559801195,0.145664639,0.04768179,0
Q9GZM5,YIPF3,Homo sapiens (Human),0.099042088,1,0.312659104,0.10035732,0.007270365,0
Q9GZT3,SLIRP,Homo sapiens (Human),0,0.150606642,0.343680642,1,0.040124456,0.055538562
Q9GZT6,CCDC90B,Homo sapiens (Human),0,0.121570331,0.281319649,1,0.043656729,0.047533672
Q9GZU7,CTDSP1,Homo sapiens (Human),1,0.655378602,0.381425359,0.194822179,0.053460425,0
Q9GZY8,MFF,Homo sapiens (Human),0.027420178,0.182406344,0.363731312,1,0,0.043024994
Q9H061,TMEM126A,Homo sapiens (Human),0.000125382,0.290864706,0.488499746,1,0.045810773,0
Q9H078,CLPB,Homo sapiens (Human),0,0.091526386,0.249370781,1,0.10792932,0.071440019
Q9H0E2,TOLLIP,Homo sapiens (Human),0.881834152,1,0.389441525,0.191818641,0.033153977,0
Q9H0P0,NT5C3A,Homo sapiens (Human),0,0.180724389,0.345207929,1,0.010429994,0.033578634
Q9H0U3,MAGT1,Homo sapiens (Human),0.253531362,0.92414506,0.973409435,1,0.001238359,0
Q9H0U6,MRPL18,Homo sapiens (Human),0,0.12377716,0.244203627,1,0.131197349,0.088080586
Q9H0V9,LMAN2L,Homo sapiens (Human),0.143676208,1,0.622979995,0.550011729,0.008740514,0
Q9H0X4,FAM234A,Homo sapiens (Human),1,0.885357584,0.499230518,0.268293518,0,0.009718912
Q9H0X9,OSBPL5,Homo sapiens (Human),0.752794436,1,0.7555375,0.939942529,0.054718153,0
Q9H1C3,GLT8D2,Homo sapiens (Human),0.203289245,1,0.43943332,0.174178857,0,0.012431787
Q9H1K1,ISCU,Homo sapiens (Human),0.044052359,0.168625551,0.306267316,1,0.082953714,0
Q9H223,EHD4,Homo sapiens (Human),1,0.899950199,0.30553147,0.19071026,0.007522716,0
Q9H269,VPS16,Homo sapiens (Human),0.826724778,1,0.365669104,0.271085171,0.030324217,0
Q9H299,SH3BGRL3,Homo sapiens (Human),0.975226197,1,0.244439628,0.123394534,0.001352029,0
Q9H2D6,TRIOBP,Homo sapiens (Human),1,0.563334813,0.293643754,0.259083052,0.036249299,0
Q9H2G2,SLK,Homo sapiens (Human),0.948302793,1,0.412379978,0.243074341,0,0.01252243
Q9H2H9,SLC38A1,Homo sapiens (Human),0.987341932,1,0.449573535,0.328353352,0.002735655,0
Q9H2K0,MTIF3,Homo sapiens (Human),0,0.175742913,0.299349417,1,0.054347733,0.029960161
Q9H2K8,TAOK3,Homo sapiens (Human),1,0.569584904,0.175110181,0.1711656,0.042251784,0
Q9H2U2,PPA2,Homo sapiens (Human),0,0.109442198,0.274493933,1,0.060455965,0.053190512
Q9H2V7,SPNS1,Homo sapiens (Human),0.70507398,1,0.510453756,0.301906407,0.01371796,0
Q9H2W6,MRPL46,Homo sapiens (Human),0,0.184282849,0.291720601,1,0.066712611,0.021848552
Q9H300,PARL,Homo sapiens (Human),0,0.118657221,0.256976231,1,0.082602564,0.098231549
Q9H3F6,KCTD10,Homo sapiens (Human),1,0.805286107,0.344071612,0.375148217,0.023285965,0
Q9H3K2,GHITM,Homo sapiens (Human),0,0.10708506,0.282982402,1,0.088024082,0.065829705
Q9H3M7,TXNIP,Homo sapiens (Human),1,0.831996,0.49310676,0.385676975,0,0.01201179
Q9H3N1,TMX1,Homo sapiens (Human),0.325759067,1,0.702458162,0.572891688,0.03332216,0
Q9H3S7,PTPN23,Homo sapiens (Human),1,0.900126894,0.33554208,0.36502312,0.084882331,0
Q9H3U1,UNC45A,Homo sapiens (Human),1,0.997892319,0.394514301,0.285106476,0.069428591,0
Q9H3U5,MFSD1,Homo sapiens (Human),0.521662046,1,0.502326055,0.142649951,0.031586302,0
Q9H3Z4,DNAJC5,Homo sapiens (Human),0.810252978,1,0.59814239,0.26847749,0,0.015646916
Q9H488,POFUT1,Homo sapiens (Human),0.234250974,1,0.901741111,0.573587559,0,0.001930037
Q9H490,PIGU,Homo sapiens (Human),0.342534165,1,0.91081942,0.866681319,0.118960022,0
Q9H4A4,RNPEP,Homo sapiens (Human),1,0.996662038,0.309207652,0.206207616,0,0.007605193
Q9H4B0,OSGEPL1,Homo sapiens (Human),0.047012002,0.135446922,0.247262414,1,0.012384516,0
Q9H4G0,EPB41L1,Homo sapiens (Human),0.79933932,1,0.855169579,0.404366839,0,0.005560634
Q9H4G4,GLIPR2,Homo sapiens (Human),1,0.652556306,0.36959867,0.25539502,0.024186557,0
Q9H4I3,TRABD,Homo sapiens (Human),0.0511731,0.176185254,0.357203468,1,0.081807865,0
Q9H4L5,OSBPL3,Homo sapiens (Human),0.953511946,1,0.57348564,0.50045415,0,0.017748413
Q9H4M9,EHD1,Homo sapiens (Human),1,0.946482708,0.340765225,0.208723262,0,0.004539859
Q9H5Q4,TFB2M,Homo sapiens (Human),0,0.146476921,0.242336577,1,0.072256642,0.014640053
Q9H5V8,CDCP1,Homo sapiens (Human),1,0.795906229,0.318849751,0.229525828,0.041246725,0
Q9H6B4,CLMP,Homo sapiens (Human),1,0.975557101,0.550650868,0.18363175,0.009237786,0
Q9H6R3,ACSS3,Homo sapiens (Human),0,0.095276216,0.265207075,1,0.051097439,0.044220936
Q9H6X2,ANTXR1,Homo sapiens (Human),0.990495547,1,0.565737882,0.295604567,0.030530848,0
Q9H6Y7,RNF167,Homo sapiens (Human),0.352442174,1,0.494900797,0.181964169,0,0.015573916
Q9H7Z7,PTGES2,Homo sapiens (Human),0,0.143371177,0.271676099,1,0.078754398,0.036519832
Q9H845,ACAD9,Homo sapiens (Human),0,0.135721267,0.265593769,1,0.107225432,0.051527623
Q9H857,NT5DC2,Homo sapiens (Human),0,0.160067172,0.285016765,1,0.067951272,0.022664663
Q9H936,SLC25A22,Homo sapiens (Human),0,0.127091143,0.258756651,1,0.097102649,0.036836645
Q9H9B4,SFXN1,Homo sapiens (Human),0,0.144505774,0.288849366,1,0.058590104,0.043954367
Q9H9J2,MRPL44,Homo sapiens (Human),0,0.129462316,0.245236037,1,0.056571526,0.057238535
Q9H9P8,L2HGDH,Homo sapiens (Human),0,0.139127039,0.251970381,1,0.192437966,0.067178237
Q9HA77,CARS2,Homo sapiens (Human),0,0.122577522,0.252374718,1,0.132137006,0.026684945
Q9HAT2,SIAE,Homo sapiens (Human),0.162026294,1,0.718752861,0.322887782,0,0.003550063
Q9HAU4,SMURF2,Homo sapiens (Human),1,0.788633559,0.328185064,0.40696495,0.012809238,0
Q9HAV0,GNB4,Homo sapiens (Human),1,0.749805191,0.423204613,0.211732821,0.01526972,0
Q9HAV7,GRPEL1,Homo sapiens (Human),0.027471533,0.118935871,0.253202026,1,0.004916418,0
Q9HB07,C12orf10,Homo sapiens (Human),0.730085508,0.859184985,0.351530054,1,0.022360666,0
Q9HB09,BCL2L12,Homo sapiens (Human),1,0.683449367,0.485412186,0.39958379,0.025806102,0
Q9HB40,SCPEP1,Homo sapiens (Human),0.206110274,1,0.764264539,0.288882057,0,0.010030693
Q9HBH1,PDF,Homo sapiens (Human),0.071853995,0.235860218,0.31117377,1,0.119018363,0
Q9HBH5,RDH14,Homo sapiens (Human),0.337584786,0.749642376,0.592014452,1,0.015061455,0
Q9HBL0,TNS1,Homo sapiens (Human),1,0.618809144,0.411930339,0.387511239,0.001972939,0
Q9HBL7,PLGRKT,Homo sapiens (Human),0,0.105988157,0.252400049,1,0.124656222,0.020673252
Q9HBR0,SLC38A10,Homo sapiens (Human),0.213834604,1,0.588871315,0.282167245,0,0.008409215
Q9HC38,GLOD4,Homo sapiens (Human),0.916887863,1,0.628134332,0.516156139,0.000745409,0
Q9HCC0,MCCC2,Homo sapiens (Human),0,0.138300316,0.285001624,1,0.105791272,0.064235348
Q9HCL0,PCDH18,Homo sapiens (Human),1,0.821088135,0.438195032,0.263588042,0.055536728,0
Q9HCM4,EPB41L5,Homo sapiens (Human),1,0.690895759,0.418321686,0.260852383,0,0.004231439
Q9HCU0,CD248,Homo sapiens (Human),1,0.71525516,0.271632622,0.142404159,0.063682823,0
Q9HD20,ATP13A1,Homo sapiens (Human),0.347279145,1,0.969495643,0.899298516,0,0.023748176
Q9HD33,MRPL47,Homo sapiens (Human),0.070525009,0.213740055,0.343165007,1,0,0.068463027
Q9HD45,TM9SF3,Homo sapiens (Human),0.113111714,1,0.357806028,0.124493453,0,0.003410011
Q9HD67,MYO10,Homo sapiens (Human),1,0.865214737,0.389473974,0.30961929,0.0076979,0
