Uniprot Accession,Gene,Organism,1,2,3,4,5,6
Q96DM3,C18orf8,Homo sapiens (Human),0.491933259,1,0.887073998,0.233146984,0.117347251,0
Q96DV4,MRPL38,Homo sapiens (Human),0,0.104343819,0.475339417,1,0.693499313,0.144011022
Q96DZ1,ERLEC1,Homo sapiens (Human),0.204006874,1,0.697484614,0.396572446,0.383878185,0
Q96E11,MRRF,Homo sapiens (Human),0,0.059106286,0.403873961,1,0.441699215,0.110735024
Q96EL2,MRPS24,Homo sapiens (Human),0,0.418213564,0.55291336,1,0.809377548,0.136651734
Q96EL3,MRPL53,Homo sapiens (Human),0,0.062034102,0.400401963,1,0.486372969,0.151283023
Q96ER9,CCDC51,Homo sapiens (Human),0,0.089845643,0.398741384,1,0.680841357,0.194891611
Q96EY1,DNAJA3,Homo sapiens (Human),0,0.069947697,0.441363556,1,0.82432604,0.148383192
Q96EY7,PTCD3,Homo sapiens (Human),0,0.105245979,0.4338374,1,0.465066518,0.130205592
Q96EY8,MMAB,Homo sapiens (Human),0,0.060082175,0.453039621,1,0.647924804,0.1936724
Q96F85,CNRIP1,Homo sapiens (Human),0,0.284510386,0.614788312,1,0.590567755,0.153740851
Q96FQ6,S100A16,Homo sapiens (Human),0.4631087,1,0.574004161,0.342027066,0.551864669,0
Q96FW1,OTUB1,Homo sapiens (Human),0,0.347473807,0.397997672,1,0.130672875,0.180721769
Q96FZ7,CHMP6,Homo sapiens (Human),0.800439473,1,0.470799052,0.256976623,0.237386823,0
Q96G23,CERS2,Homo sapiens (Human),0.360228831,1,0.680817444,0.363635064,0.453382806,0
Q96G28,CFAP36,Homo sapiens (Human),0,0.628683318,0.224437222,0.732991019,1,0.793526981
Q96GC5,MRPL48,Homo sapiens (Human),0,0.079415401,0.412080533,1,0.388351906,0.115403966
Q6P2I3,FAHD2B,Homo sapiens (Human),0,0.130656275,0.45817905,1,0.66480602,0.080944093
Q96GQ5,C16orf58,Homo sapiens (Human),0.418070077,1,0.789192155,0.480726423,0.591316086,0
Q96HC4,PDLIM5,Homo sapiens (Human),0,0.855621442,0.07120681,0.051633357,1,0.268574494
Q96HD1,CRELD1,Homo sapiens (Human),0.219081542,1,0.699282797,0.456573983,0.515515767,0
Q96HE7,ERO1A,Homo sapiens (Human),0.251781527,1,0.696720461,0.245720401,0.172000818,0
Q9Y383,LUC7L2,Homo sapiens (Human),0.23501662,0.882038719,1,0.496390224,0.105832839,0
Q96HS1,PGAM5,Homo sapiens (Human),0,0.088031912,0.403046773,1,0.556313727,0.129249879
Q96HV5,TMEM41A,Homo sapiens (Human),0.273097891,1,0.799086692,0.349108643,0.470421622,0
Q96HY6,DDRGK1,Homo sapiens (Human),0.300568313,1,0.687722592,0.399319756,0.29096101,0
Q96HY7,DHTKD1,Homo sapiens (Human),0,0.060574373,0.325374918,1,0.858718588,0.134754779
Q96I99,SUCLG2,Homo sapiens (Human),0,0.042791736,0.375635029,1,0.452370615,0.115577676
Q96IX5,USMG5,Homo sapiens (Human),0,0.016220927,0.390389521,1,0.801469795,0.259979114
Q96JB5,CDK5RAP3,Homo sapiens (Human),0.291361521,1,0.555724231,0.206256892,0.23190001,0
Q96JJ7,TMX3,Homo sapiens (Human),0.258652953,1,0.75605996,0.433406084,0.385401691,0
Q96K19,RNF170,Homo sapiens (Human),0.332830001,1,0.863450384,0.819162282,0.76425476,0
Q96KA5,CLPTM1L,Homo sapiens (Human),0.2221378,1,0.671137207,0.392646413,0.358368883,0
Q96KN7,RPGRIP1,Homo sapiens (Human),0.587002895,1,0.516615993,0.271890525,0.292419853,0
Q96KP1,EXOC2,Homo sapiens (Human),0.96660101,1,0.62605249,0.246565696,0.224136054,0
Q96KR6,FAM210B,Homo sapiens (Human),0,0.135862774,0.359502673,1,0.521898699,0.152601933
Q96L58,B3GALT6,Homo sapiens (Human),0.035956024,0.863238209,1,0.287657014,0.347915608,0
Q96L92,SNX27,Homo sapiens (Human),0.244959432,0.454897229,0.243901921,0,1,0.22674227
Q96LJ7,DHRS1,Homo sapiens (Human),0.078625853,0.881433153,0.72965641,1,0.661817896,0
Q96LW7,CARD19,Homo sapiens (Human),0,0.085463179,0.418665618,1,0.893538436,0.125916449
Q96N66,MBOAT7,Homo sapiens (Human),0.326219592,1,0.735682309,0.416728439,0.643059295,0
Q96N67,DOCK7,Homo sapiens (Human),0,0.08975394,0.156514535,0.00788173,1,0.214761217
Q96PE7,MCEE,Homo sapiens (Human),0,0.074222045,0.469168214,1,0.467974327,0.050624075
Q96Q11,TRNT1,Homo sapiens (Human),0,0.115870121,0.40525318,1,0.477942008,0.068305404
Q96QD8,SLC38A2,Homo sapiens (Human),0.764822312,1,0.444354159,0.111570571,0.030250508,0
Q96QK1,VPS35,Homo sapiens (Human),0.631837346,1,0.353653348,0.307131313,0.541828645,0
Q96RD7,PANX1,Homo sapiens (Human),1,0.931637839,0.65440745,0.271530423,0.206549159,0
Q96RF0,SNX18,Homo sapiens (Human),0.316165856,1,0.396661034,0.224215197,0.35806316,0
Q96RQ1,ERGIC2,Homo sapiens (Human),0.024825706,1,0.98475767,0.652885326,0.397433442,0
Q96RT1,ERBB2IP,Homo sapiens (Human),1,0.746310492,0.462193384,0.206860022,0.219017675,0
Q96S52,PIGS,Homo sapiens (Human),0.156249132,1,0.953358759,0.647016421,0.45780893,0
Q96S66,CLCC1,Homo sapiens (Human),0.27322134,1,0.705096317,0.38351281,0.340181956,0
Q96SL1,DIRC2,Homo sapiens (Human),0.278833372,1,0.915239966,0.326787288,0.255966256,0
Q96SL4,GPX7,Homo sapiens (Human),0.18564292,1,0.906149827,0.456913666,0.434158674,0
Q96TA1,FAM129B,Homo sapiens (Human),1,0.972278274,0.350002387,0.197999705,0.126883549,0
Q96TA2,YME1L1,Homo sapiens (Human),0,0.082247846,0.497682399,1,0.62527013,0.121330416
Q96TC7,RMDN3,Homo sapiens (Human),0,0.231877495,0.664450414,1,0.509983027,0.096694039
Q99426,TBCB,Homo sapiens (Human),0.457380475,1,0.198998883,0.018013287,0.314454434,0
Q99439,CNN2,Homo sapiens (Human),1,0.646379097,0.211517324,0.122634957,0.055232865,0
Q99442,SEC62,Homo sapiens (Human),0.271258185,1,0.760056678,0.535062177,0.398564472,0
Q99460,PSMD1,Homo sapiens (Human),0,0.207947889,0.121479562,0.480585804,0.871015513,1
Q99470,SDF2,Homo sapiens (Human),0.264589959,1,0.577489045,0.338282257,0.486365406,0
Q99490,AGAP2,Homo sapiens (Human),0.408464902,0.908219399,0.812838942,1,0.710699746,0
Q99497,PARK7,Homo sapiens (Human),0.257633564,0.510133346,0.497214698,1,0.425154038,0
Q99519,NEU1,Homo sapiens (Human),0.168931812,0.690284155,1,0.53169941,0.306831333,0
Q99536,VAT1,Homo sapiens (Human),0.586606741,1,0.408508644,0.172163461,0.095458609,0
Q99584,S100A13,Homo sapiens (Human),0.51048027,1,0.537788812,0.290985281,0.203401745,0
Q99615,DNAJC7,Homo sapiens (Human),0,0.407913678,0.17522771,0.214977723,1,0.681098131
Q99623,PHB2,Homo sapiens (Human),0,0.062796051,0.390727109,1,0.683144768,0.192270513
Q99653,CHP1,Homo sapiens (Human),0.751849372,1,0.67785977,0.322544563,0.256040114,0
Q99714,HSD17B10,Homo sapiens (Human),0,0.070638123,0.43134603,1,0.720300321,0.125376627
Q99715,COL12A1,Homo sapiens (Human),0.137980322,0.94678126,1,0.443797434,0.274959591,0
Q99720,SIGMAR1,Homo sapiens (Human),0.186188429,1,0.714449024,0.326798447,0.479936959,0
Q99747,NAPG,Homo sapiens (Human),0.5589471,1,0.417092363,0.13560379,0.066784304,0
Q99755,PIP5K1A,Homo sapiens (Human),1,0.590344846,0.19918511,0.105349178,0.154012532,0
Q99757,TXN2,Homo sapiens (Human),0,0.055249982,0.46506916,1,0.393078035,0.067150696
Q99797,MIPEP,Homo sapiens (Human),0,0.092377089,0.468357718,1,0.571225351,0.126463934
Q99805,TM9SF2,Homo sapiens (Human),0.17230157,1,0.852382378,0.343195485,0.39359605,0
Q99816,TSG101,Homo sapiens (Human),0.429856368,1,0.762804159,0.230593643,0.167492622,0
Q99829,CPNE1,Homo sapiens (Human),0.588230033,1,0.205439212,0.132860997,0.320547687,0
Q99832,CCT7,Homo sapiens (Human),0.766554038,1,0.153306938,0.10084362,0.223364041,0
Q99873,PRMT1,Homo sapiens (Human),0.3336516,0.800490436,0,0.107147565,1,0.422570995
Q9BPW8,NIPSNAP1,Homo sapiens (Human),0,0.081292742,0.417062285,1,0.741874986,0.179401066
Q9BPX5,ARPC5L,Homo sapiens (Human),0.988248772,1,0.179398581,0.10142446,0.442539346,0
Q9BPX6,MICU1,Homo sapiens (Human),0,0.057588213,0.398506515,1,0.42723409,0.131639512
Q9BWF3,RBM4,Homo sapiens (Human),0,0.103189857,0.246293882,0.382824304,0.915993707,1
Q9BQ48,MRPL34,Homo sapiens (Human),0,0.053057681,0.371360289,1,0.481490464,0.100942848
Q9BQ49,SMIM7,Homo sapiens (Human),0,0.940435065,1,0.39636449,0.631019605,0.409912532
Q9BQ52,ELAC2,Homo sapiens (Human),0,0.070564822,0.394229049,1,0.551140753,0.140890355
Q9BQ69,MACROD1,Homo sapiens (Human),0,0.112666531,0.452199738,1,0.576869611,0.025464907
Q9BQA9,C17orf62,Homo sapiens (Human),0.332786653,1,0.774589802,0.477544775,0.335777451,0
Q9BQB6,VKORC1,Homo sapiens (Human),0.385675324,1,0.674762982,0.57518533,0.567507952,0
Q9BQD3,KXD1,Homo sapiens (Human),0.156789406,1,0.76827779,0.457304302,0.198395178,0
Q9BQE3,TUBA1C,Homo sapiens (Human),0,0.116924078,0.106833683,0.157536883,1,0.426358365
Q9BQE5,APOL2,Homo sapiens (Human),0.254063684,0.715481032,0,0.219806215,1,0.267451075
Q9BQJ4,TMEM47,Homo sapiens (Human),0.780753305,1,0.661767582,0.225918645,0.214386183,0
Q9BQS8,FYCO1,Homo sapiens (Human),0.698003432,1,0.38872468,0.134587091,0.112243219,0
Q9BR76,CORO1B,Homo sapiens (Human),1,0.854002908,0.292043406,0.181985129,0.108754477,0
Q9BRJ2,MRPL45,Homo sapiens (Human),0,0.059188326,0.426183225,1,0.514349683,0.136539862
Q9BRK3,MXRA8,Homo sapiens (Human),0.466364207,1,0.635009352,0.277671769,0.218535475,0
Q9BRK5,SDF4,Homo sapiens (Human),0.187202242,1,0.775321278,0.337384527,0.217417372,0
Q9BRQ6,CHCHD6,Homo sapiens (Human),0,0.078696937,0.339391118,1,0.639566291,0.191460883
Q9BRR6,ADPGK,Homo sapiens (Human),0.386340016,1,0.790445734,0.408125441,0.208449333,0
Q9BRT2,UQCC2,Homo sapiens (Human),0,0.056060806,0.423463206,1,0.516704282,0.137123602
Q9BRX2,PELO,Homo sapiens (Human),0,0.597085076,0.692652312,0.612881822,1,0.698531583
Q9BS26,ERP44,Homo sapiens (Human),0.206257608,1,0.738436178,0.305583374,0.277163338,0
Q9BSA9,TMEM175,Homo sapiens (Human),0.231351152,1,0.821314177,0.420582746,0.646952138,0
Q9BSD7,NTPCR,Homo sapiens (Human),0,0.181548726,0.501603039,1,0.979760367,0.66943467
Q9BSF4,C19orf52,Homo sapiens (Human),0,0.312810554,0.517649987,1,0.611643769,0.060572284
Q9BSJ8,ESYT1,Homo sapiens (Human),0.390040085,1,0.657877146,0.30087635,0.271182106,0
Q9BSR8,YIPF4,Homo sapiens (Human),0.115758951,0.831624655,1,0.247661653,0.26090956,0
Q9BT09,CNPY3,Homo sapiens (Human),0.26906167,1,0.680092185,0.237392254,0.319656025,0
Q9BT17,MTG1,Homo sapiens (Human),0,0.096283951,0.435978841,1,0.513137129,0.107596955
Q9BT22,ALG1,Homo sapiens (Human),0.327876786,1,0.789036089,0.530062403,0.580216421,0
Q9BTU6,PI4K2A,Homo sapiens (Human),0.414046383,1,0.564228942,0.143070391,0.165396554,0
Q9BTV4,TMEM43,Homo sapiens (Human),0.20579131,1,0.833212651,0.445081287,0.46998322,0
Q9BTZ2,DHRS4,Homo sapiens (Human),0,0.210655944,0.718450831,0.962034069,1,0.23203748
Q9BU23,LMF2,Homo sapiens (Human),0.167732385,1,0.679056417,0.473550753,0.448308861,0
Q9BU61,NDUFAF3,Homo sapiens (Human),0,0.020862013,0.419079572,1,0.808536032,0.16330745
Q9BUB7,TMEM70,Homo sapiens (Human),0.001921854,0.101114907,0.500781275,1,0.390922309,0
Q9BUF5,TUBB6,Homo sapiens (Human),0,0.117805949,0.113161515,0.441764083,1,0.782949103
Q9BUP3,HTATIP2,Homo sapiens (Human),0.317184461,1,0.826204153,0.68787165,0.462067611,0
Q9BV79,MECR,Homo sapiens (Human),0,0.129614565,0.527849924,1,0.47068057,0.09459489
Q9BV81,EMC6,Homo sapiens (Human),0.061775256,0.814746373,0.813877591,0.486263815,1,0
Q9BV86,NTMT1,Homo sapiens (Human),0,0.417045938,0.372556138,1,0.774261043,0.266378693
Q9BVC6,TMEM109,Homo sapiens (Human),0.225905629,1,0.754584741,0.42413828,0.433915432,0
Q9BVK6,TMED9,Homo sapiens (Human),0.171362373,1,0.7858455,0.477364679,0.366244498,0
Q9BVV7,TIMM21,Homo sapiens (Human),0,0.088216873,0.440008305,1,0.724795406,0.128291431
Q9BW91,NUDT9,Homo sapiens (Human),0,0.50194621,0.660016229,1,0.559233353,0.011523404
Q9BW92,TARS2,Homo sapiens (Human),0,0.139724311,0.488702913,1,0.668203171,0.115533809
Q9BWH2,FUNDC2,Homo sapiens (Human),0,0.169791917,0.532884502,1,0.533879477,0.077470875
Q9BWM7,SFXN3,Homo sapiens (Human),0,0.107031968,0.458019539,1,0.695844092,0.136858245
Q9BWS9,CHID1,Homo sapiens (Human),0.219055495,1,0.797009814,0.367748852,0.277367851,0
Q9BX67,JAM3,Homo sapiens (Human),1,0.983203807,0.535916647,0.257778949,0.190576528,0
Q9BX68,HINT2,Homo sapiens (Human),0,0.051974021,0.385657705,1,0.505542809,0.07852342
Q9BXI6,TBC1D10A,Homo sapiens (Human),1,0.814150833,0.372035188,0.250162363,0.308524792,0
Q9BXJ9,NAA15,Homo sapiens (Human),0,0.261817526,0.079135564,0.604841644,1,0.576771691
Q9BXK5,BCL2L13,Homo sapiens (Human),0,0.124397071,0.532415901,1,0.486462511,0.119413636
Q9BXS4,TMEM59,Homo sapiens (Human),0.239717646,0.821203082,1,0.382469096,0.23261603,0
Q9BY67,CADM1,Homo sapiens (Human),1,0.794638225,0.470558367,0.189744702,0.11410159,0
Q9BYC8,MRPL32,Homo sapiens (Human),0,0.117428084,0.394770067,1,0.514688108,0.093418522
Q9BYC9,MRPL20,Homo sapiens (Human),0,0.064266689,0.358562898,1,0.379065454,0.102759396
Q9BYD1,MRPL13,Homo sapiens (Human),0,0.087240154,0.465836029,1,0.665598739,0.131012929
Q9BYD2,MRPL9,Homo sapiens (Human),0,0.381031759,0.727931436,1,0.375258464,0.07213516
Q9BYD3,MRPL4,Homo sapiens (Human),0,0.138173243,0.416754893,1,0.712433901,0.181538721
Q9BYD6,MRPL1,Homo sapiens (Human),0,0.102760934,0.475542023,1,0.469662469,0.132243412
Q9BYN8,MRPS26,Homo sapiens (Human),0,0.07631517,0.407948703,1,0.7729611,0.152734351
Q9BYT8,NLN,Homo sapiens (Human),0,0.07390891,0.352261204,1,0.40529858,0.078318508
Q9BYX4,IFIH1,Homo sapiens (Human),0.039133137,0.130610154,0,0.200445824,1,0.733376543
Q9BZE1,MRPL37,Homo sapiens (Human),0,0.069355951,0.411048932,1,0.512101472,0.107318201
Q9BZF1,OSBPL8,Homo sapiens (Human),0.43507572,1,0.679985108,0.344699526,0.314027711,0
Q9BZF9,UACA,Homo sapiens (Human),1,0.908377347,0.574226957,0.330581487,0.35855942,0
Q9BZG1,RAB34,Homo sapiens (Human),0.709342497,1,0.479639647,0.35821161,0.280254302,0
Q9BZH6,WDR11,Homo sapiens (Human),0.686311107,1,0.434542163,0.257083319,0.200639467,0
Q9BZM5,ULBP2,Homo sapiens (Human),0.251615372,1,0.806725767,0.354200687,0.333044726,0
Q9BZQ6,EDEM3,Homo sapiens (Human),0.206984527,1,0.863887353,0.502308688,0.33634109,0
Q9C002,NMES1,Homo sapiens (Human),0,0.079575801,0.46621586,1,0.648397522,0.115508012
Q9C0B5,ZDHHC5,Homo sapiens (Human),1,0.847417942,0.313897337,0.205188695,0.080462182,0
Q9C0C2,TNKS1BP1,Homo sapiens (Human),1,0.751028348,0.349705563,0.176684687,0.116478945,0
Q9C0E8,LNP,Homo sapiens (Human),0.431910077,1,0.455202095,0.251860897,0.160022669,0
Q9C0H2,TTYH3,Homo sapiens (Human),0.187654745,0.945100808,1,0.266190593,0.210161931,0
Q9GZM5,YIPF3,Homo sapiens (Human),0.021213813,0.858553877,1,0.22930731,0.318383105,0
Q9GZT3,SLIRP,Homo sapiens (Human),0,0.068217395,0.432138684,1,0.325351711,0.073652788
Q9GZT6,CCDC90B,Homo sapiens (Human),0,0.061576728,0.421228067,1,0.634975906,0.160684676
Q9GZX9,TWSG1,Homo sapiens (Human),0.158008764,1,0.785480076,0.288211502,0.296314784,0
Q9GZY8,MFF,Homo sapiens (Human),0,0.133862818,0.521415731,1,0.414903776,0.118544487
Q9H061,TMEM126A,Homo sapiens (Human),0,0.098080611,0.346860375,1,0.759441312,0.165493046
Q9H078,CLPB,Homo sapiens (Human),0,0.089047704,0.469519235,1,0.584100979,0.105685854
Q9H089,LSG1,Homo sapiens (Human),0.346078294,1,0.69214616,0.270769813,0.127535611,0
Q9H0E2,TOLLIP,Homo sapiens (Human),0.571867311,1,0.724161831,0.23489926,0.335509933,0
P61457,PCBD1,Homo sapiens (Human),0.116151454,0.153958989,0.402927709,1,0.737575878,0
Q9H0P0,NT5C3A,Homo sapiens (Human),0,0.166943979,0.546935035,1,0.391876899,0.040017073
Q9H0R3,TMEM222,Homo sapiens (Human),0.394595718,1,0.86852619,0.353197296,0.418051614,0
Q9H0R6,QRSL1,Homo sapiens (Human),0,0.092032603,0.383129383,1,0.563864507,0.119593439
Q9H0R8,GABARAPL1,Homo sapiens (Human),0.431620124,1,0.797708722,0.426173562,0.257014672,0
Q9H0U3,MAGT1,Homo sapiens (Human),0.215508444,1,0.946133934,0.518644981,0.425537851,0
Q9H0U4,RAB1B,Homo sapiens (Human),0.379831602,1,0.432713995,0.340290729,0.282695222,0
Q9H0U6,MRPL18,Homo sapiens (Human),0,0.079885786,0.434108644,1,0.794881887,0.286563628
Q9H0X4,FAM234A,Homo sapiens (Human),1,0.938373858,0.642420542,0.231755784,0.177874861,0
Q9H0X9,OSBPL5,Homo sapiens (Human),0.314321356,1,0.796886018,0.700184961,0.637760362,0
Q9H173,SIL1,Homo sapiens (Human),0.094760348,1,0.960837945,0.42547188,0.157327161,0
Q9H1C3,GLT8D2,Homo sapiens (Human),0,0.753041525,1,0.350307249,0.321950352,0.064807691
Q9H1C7,CYSTM1,Homo sapiens (Human),0.609012404,1,0.659785915,0.321846428,0.213583953,0
Q9H1E5,TMX4,Homo sapiens (Human),0.209824761,1,0.793991755,0.530738209,0.759266922,0
Q9H1K1,ISCU,Homo sapiens (Human),0,0.085187153,0.4705379,1,0.508583712,0.116529862
Q9H223,EHD4,Homo sapiens (Human),0.543639461,1,0.294075875,0.121439172,0.178223836,0
Q9H299,SH3BGRL3,Homo sapiens (Human),0.647932386,1,0.438256423,0.203089819,0.178028088,0
Q9H2D6,TRIOBP,Homo sapiens (Human),1,0.957873944,0.461214429,0.344405028,0.393981408,0
Q9H2H9,SLC38A1,Homo sapiens (Human),0.844269206,1,0.5177661,0.155163457,0.105484491,0
Q9H2K0,MTIF3,Homo sapiens (Human),0,0.114171711,0.52074685,1,0.637833983,0.137100112
Q9H2K8,TAOK3,Homo sapiens (Human),0.820298544,1,0.554903914,0.418640263,0.694066187,0
Q9H2V7,SPNS1,Homo sapiens (Human),0.329411574,1,0.983725364,0.265531308,0.212506661,0
Q9H2W6,MRPL46,Homo sapiens (Human),0,0.058443151,0.467638435,1,0.626009882,0.138580672
Q9H300,PARL,Homo sapiens (Human),0,0.078442311,0.405658298,1,0.665590543,0.192333409
Q9H330,TMEM245,Homo sapiens (Human),0.23266003,0.633947662,0.372766479,0.260573118,1,0
Q9H3K2,GHITM,Homo sapiens (Human),0,0.07715361,0.405167587,1,0.523268645,0.111670985
Q9H3N1,TMX1,Homo sapiens (Human),0.270788955,1,0.681576264,0.386108751,0.246060812,0
Q9H3S7,PTPN23,Homo sapiens (Human),0.218392261,0.755544291,0.808917332,1,0.684659251,0
Q9H3U1,UNC45A,Homo sapiens (Human),0,0.047067125,0.174323044,0.477041329,1,0.271514391
Q9H3U5,MFSD1,Homo sapiens (Human),0.366376879,1,0.803143689,0.254630328,0.18235473,0
Q9H3Z4,DNAJC5,Homo sapiens (Human),0.606411876,1,0.585653692,0.274813861,0.156479721,0
Q9H488,POFUT1,Homo sapiens (Human),0.192794932,1,0.699110748,0.273473029,0.111674474,0
Q9H490,PIGU,Homo sapiens (Human),0.245550399,1,0.742861318,0.451335715,0.481194064,0
Q9H4B0,OSGEPL1,Homo sapiens (Human),0,0.091171735,0.345020258,1,0.621437158,0.107627255
Q9H4G4,GLIPR2,Homo sapiens (Human),1,0.798327434,0.465225203,0.243290145,0.207574009,0
Q9H4I3,TRABD,Homo sapiens (Human),0,0.172600107,0.512909869,1,0.672638069,0.154929305
Q9H4L5,OSBPL3,Homo sapiens (Human),0.664690782,1,0.535419963,0.243457537,0.263015217,0
Q9H4M9,EHD1,Homo sapiens (Human),0.623783636,1,0.315932179,0.187972113,0.219938925,0
Q9H553,ALG2,Homo sapiens (Human),0.255022113,1,0.780718192,0.403100803,0.422403467,0
Q9H5Q4,TFB2M,Homo sapiens (Human),0,0.067959883,0.379116554,1,0.609562544,0.149082908
Q9H5V8,CDCP1,Homo sapiens (Human),1,0.921205518,0.486797447,0.219285114,0.185693607,0
Q9H6B4,CLMP,Homo sapiens (Human),0.792068634,1,0.484755588,0.258050384,0.169580588,0
Q9H6E4,CCDC134,Homo sapiens (Human),0.225729796,1,0.817597388,0.345354926,0.138817228,0
Q9H6V9,LDAH,Homo sapiens (Human),0.316168868,1,0.787167268,0.485458392,0.287050128,0
Q9H7Z7,PTGES2,Homo sapiens (Human),0,0.082866581,0.382797507,1,0.491892477,0.095234414
Q9H845,ACAD9,Homo sapiens (Human),0,0.080834899,0.410349097,1,0.621812513,0.156399685
Q9H857,NT5DC2,Homo sapiens (Human),0,0.103933088,0.427134243,1,0.527915387,0.106918014
Q9H936,SLC25A22,Homo sapiens (Human),0,0.050389179,0.409995304,1,0.831518631,0.18254759
Q9H9B4,SFXN1,Homo sapiens (Human),0,0.086325625,0.442942058,1,0.544839953,0.149195314
Q9H9J2,MRPL44,Homo sapiens (Human),0,0.058434385,0.373271142,1,0.56016654,0.140187857
Q9H9P8,L2HGDH,Homo sapiens (Human),0,0.058535447,0.451493578,1,0.762305249,0.168297836
Q9HA77,CARS2,Homo sapiens (Human),0,0.072611908,0.375785979,1,0.634365988,0.097130442
Q9HAC8,UBTD1,Homo sapiens (Human),0.935453116,1,0.405734925,0.344196453,0.180111575,0
Q9HAT2,SIAE,Homo sapiens (Human),0.286267903,0.922758397,1,0.455372864,0.225957295,0
Q9HAU4,SMURF2,Homo sapiens (Human),0,0.466319959,0.160005799,0.094233331,1,0.280509829
Q9HAV0,GNB4,Homo sapiens (Human),1,0.81732587,0.45082381,0.218696429,0.102259737,0
Q9HAV7,GRPEL1,Homo sapiens (Human),0,0.086833464,0.435871202,1,0.524945646,0.104450417
Q9HB40,SCPEP1,Homo sapiens (Human),0.136646887,0.790366958,1,0.388269655,0.172144662,0
Q9HB90,RRAGC,Homo sapiens (Human),0.919935107,1,0.334627201,0.160552447,0.168818629,0
Q9HBF4,ZFYVE1,Homo sapiens (Human),0,0.168727859,0.13133427,0.268359199,1,0.385538899
Q9HBH5,RDH14,Homo sapiens (Human),0.180328076,1,0.881120622,0.847700836,0.86009616,0
Q9HBL7,PLGRKT,Homo sapiens (Human),0,0.07821894,0.411724548,1,0.96125762,0.248249908
Q9HBR0,SLC38A10,Homo sapiens (Human),0.186363691,1,0.788845811,0.446909229,0.441525157,0
Q9HCC0,MCCC2,Homo sapiens (Human),0,0.055092449,0.408981976,1,0.655948866,0.122383012
Q9HCE0,EPG5,Homo sapiens (Human),0.238900634,0.958609349,1,0.285398221,0.456706601,0
Q9HCM4,EPB41L5,Homo sapiens (Human),1,0.856231231,0.673049057,0.304846569,0.271995798,0
Q9HCN8,SDF2L1,Homo sapiens (Human),0.294606656,1,0.675284406,0.338882566,0.390147078,0
Q9HCP0,CSNK1G1,Homo sapiens (Human),1,0.93067323,0.5691969,0.188114028,0.094565456,0
Q9HCU0,CD248,Homo sapiens (Human),1,0.847289545,0.501035014,0.196940454,0.23530929,0
Q9HCU5,PREB,Homo sapiens (Human),0.224590112,0.915352994,1,0.504024553,0.254715707,0
Q9HD20,ATP13A1,Homo sapiens (Human),0.230064081,1,0.87549116,0.507449245,0.367031678,0
Q9HD26,GOPC,Homo sapiens (Human),0,0.439262198,0.631740967,1,0.788934328,0.333503512
Q9HD33,MRPL47,Homo sapiens (Human),0,0.064570674,0.42251453,1,0.2131216,0.078151194
Q9HD42,CHMP1A,Homo sapiens (Human),0.409793059,1,0.527282202,0.293224635,0.33760318,0
Q9HD45,TM9SF3,Homo sapiens (Human),0.055178338,0.838319655,1,0.296979699,0.191231335,0
Q9HDC9,APMAP,Homo sapiens (Human),0.230411621,1,0.733928925,0.430468272,0.49076041,0
Q9NNW7,TXNRD2,Homo sapiens (Human),0,0.079222671,0.397597103,1,0.6918871,0.171140957
Q9NP72,RAB18,Homo sapiens (Human),0.397597457,1,0.52090161,0.29848725,0.255976476,0
Q9NP80,PNPLA8,Homo sapiens (Human),0,0.106493793,0.470426219,1,0.460816959,0.106326717
Q9NP81,SARS2,Homo sapiens (Human),0,0.187188425,0.483299705,1,0.634279703,0.07931157
Q9NP84,TNFRSF12A,Homo sapiens (Human),0.818387069,1,0.508733061,0.202836566,0.101921381,0
Q9NP92,MRPS30,Homo sapiens (Human),0,0.144452088,0.518712785,1,0.651045894,0.121610759
Q9NP97,DYNLRB1,Homo sapiens (Human),0.834626418,1,0.310809654,0.24956195,0.324706146,0
Q9NPA0,EMC7,Homo sapiens (Human),0.192500243,0.941910876,1,0.585308559,0.377984754,0
Q9NPJ3,ACOT13,Homo sapiens (Human),0,0.055546423,0.428023421,1,0.469850538,0.11582546
Q9NPL8,TIMMDC1,Homo sapiens (Human),0.035944986,0.35589803,0.473000807,1,0.510059602,0
Q9NPR9,GPR108,Homo sapiens (Human),0.527954355,1,0.622133342,0.344298008,0.197360288,0
Q9NQ50,MRPL40,Homo sapiens (Human),0,0.088851599,0.40896499,1,0.487949532,0.113076431
Q9NQG1,MANBAL,Homo sapiens (Human),0.074991213,0.940413853,1,0.581832256,0.72376556,0
Q9NQH7,XPNPEP3,Homo sapiens (Human),0,0.091276866,0.381480488,1,0.807042221,0.152508409
Q9NQR4,NIT2,Homo sapiens (Human),0,0.091716412,0.415153404,1,0.357855934,0.024749086
Q9NQS3,PVRL3,Homo sapiens (Human),0.886696504,1,0.632938817,0.292393817,0.172180897,0
Q9NQX7,ITM2C,Homo sapiens (Human),0.294002986,1,0.649328714,0.115811599,0.182545884,0
Q9NR12,PDLIM7,Homo sapiens (Human),0,0.833322792,0.143641548,0.197738531,1,0.902550458
Q9NR28,DIABLO,Homo sapiens (Human),0,0.084010536,0.513012729,1,0.549456375,0.087657267
Q9NR31,SAR1A,Homo sapiens (Human),0.335784759,0.240195135,0.033376422,0.624232529,1,0
Q9NR77,PXMP2,Homo sapiens (Human),0,0.287173441,0.418184503,0.510056142,1,0.168054572
