Uniprot Accession,Gene,Organism,1,2,3,4,5,6
Q96CS3,FAF2,Homo sapiens (Human),0,0.479355697,0.859976489,0.750115557,1,0.116324374
Q96CU9,FOXRED1,Homo sapiens (Human),0,0.057664817,0.300638027,1,0.70275393,0.228477735
Q96CW1,AP2M1,Homo sapiens (Human),0.076761697,0.455109841,1,0.316784353,0.308334519,0
Q96D15,RCN3,Homo sapiens (Human),0,0.378098157,1,0.441400326,0.368965713,0.049784837
Q96DA6,DNAJC19,Homo sapiens (Human),0,0.052581428,0.286315298,1,0.828249662,0.222784357
Q96DB5,RMDN1,Homo sapiens (Human),0,0.031943574,0.258303554,1,0.373015295,0.122168409
Q96DM3,C18orf8,Homo sapiens (Human),0,0.844599986,1,0.471519921,0.380314384,0.044603213
Q96DP5,MTFMT,Homo sapiens (Human),0,0.075870503,0.353918749,1,0.842787807,0.275590954
Q96DV4,MRPL38,Homo sapiens (Human),0,0.018614132,0.217787555,1,0.76568953,0.204188202
Q96DZ1,ERLEC1,Homo sapiens (Human),0,0.324298823,0.68218548,0.562739483,1,0.190305103
Q96E11,MRRF,Homo sapiens (Human),0,0.021643836,0.190231286,1,0.661775891,0.180223715
Q96EH3,MALSU1,Homo sapiens (Human),0,0.058687006,0.224704157,1,0.74701971,0.16424367
Q96EL2,MRPS24,Homo sapiens (Human),0,0.165324706,0.433450196,1,0.826160706,0.2208353
Q96EL3,MRPL53,Homo sapiens (Human),0,0.030352755,0.220255606,1,0.6565747,0.176696352
Q96ER9,CCDC51,Homo sapiens (Human),0,0.062553379,0.314719628,1,0.819547637,0.223711276
Q96EX1,SMIM12,Homo sapiens (Human),0,0.062335408,0.195035861,1,0.470401699,0.13742681
Q96EY1,DNAJA3,Homo sapiens (Human),0,0.031361783,0.245956899,1,0.734328138,0.249503843
Q96EY7,PTCD3,Homo sapiens (Human),0,0.0437604,0.249966488,1,0.752569268,0.202396153
Q96F85,CNRIP1,Homo sapiens (Human),0,0.029113243,0.272245668,1,0.769310335,0.240899273
Q96FQ6,S100A16,Homo sapiens (Human),0,0.470757339,0.631905328,0.52829466,1,0.151546119
Q96FW1,OTUB1,Homo sapiens (Human),0,0.174724238,0.212495849,0.443937613,1,0.527739893
Q96G23,CERS2,Homo sapiens (Human),0,0.406876229,1,0.501042573,0.697496273,0.060137207
Q96GC5,MRPL48,Homo sapiens (Human),0,0.035528637,0.269559898,1,0.842995293,0.19008464
Q6P2I3,FAHD2B,Homo sapiens (Human),0,0.032450951,0.361280589,1,0.864986938,0.243191995
Q96GZ6,SLC41A3,Homo sapiens (Human),0.169737363,1,0.33829062,0.450736064,0.731901529,0
Q96H72,SLC39A13,Homo sapiens (Human),0,0.210452826,0.46565489,0.600489981,1,0.24069334
Q96HC4,PDLIM5,Homo sapiens (Human),0,0.403243167,0.284385726,0.257577672,1,0.482561986
Q96HD1,CRELD1,Homo sapiens (Human),0,0.216960212,0.579114856,0.4952174,1,0.198982827
Q96HE7,ERO1A,Homo sapiens (Human),0,0.362232311,1,0.437209303,0.290995995,0.033020293
Q96HS1,PGAM5,Homo sapiens (Human),0,0.034232767,0.246486407,1,0.498791366,0.124399045
Q96HV5,TMEM41A,Homo sapiens (Human),0,0.378126656,0.967455137,0.581621173,1,0.11125728
Q96HY6,DDRGK1,Homo sapiens (Human),0,0.436325093,1,0.362946767,0.566204667,0.094294003
Q96HY7,DHTKD1,Homo sapiens (Human),0,0.097601934,0.589550442,1,0.699478002,0.196365707
Q96I36,COX14,Homo sapiens (Human),0,0.047671588,0.268670989,1,0.654639603,0.208404018
Q96I51,WBSCR16,Homo sapiens (Human),0,0.02841004,0.229765242,1,0.659028353,0.171021483
Q96I59,NARS2,Homo sapiens (Human),0,0.065647617,0.280696391,1,0.862321174,0.235110147
Q96I99,SUCLG2,Homo sapiens (Human),0,0.032129331,0.248259511,1,0.757907208,0.215716018
Q96IX5,USMG5,Homo sapiens (Human),0,0.00238885,0.200560778,1,0.881611109,0.257653611
Q96JB5,CDK5RAP3,Homo sapiens (Human),0,0.316044724,1,0.248784378,0.495149114,0.136036169
Q96JJ7,TMX3,Homo sapiens (Human),0,0.284341837,0.726286279,0.606404969,1,0.173019764
Q96JY6,PDLIM2,Homo sapiens (Human),0,0.804144452,0.562742295,0.602917324,1,0.30252292
Q96K19,RNF170,Homo sapiens (Human),0,0.283085253,0.535049369,0.47954517,1,0.180841647
Q96K49,TMEM87B,Homo sapiens (Human),0,0.229077758,0.355137871,0.239388879,1,0.281229775
Q96K76,USP47,Homo sapiens (Human),0,0.07633759,0.185269022,0.363461604,1,0.582405278
Q96KA5,CLPTM1L,Homo sapiens (Human),0,0.269394903,0.646002854,0.41465884,1,0.103726673
Q96KC8,DNAJC1,Homo sapiens (Human),0,0.315007044,0.911955715,0.461109313,1,0.271746345
Q96KN7,RPGRIP1,Homo sapiens (Human),0,0.451922784,0.346674785,0.296584715,1,0.264817535
Q96KP1,EXOC2,Homo sapiens (Human),0,0.404935865,0.577707478,0.294687265,1,0.147791014
Q96KP4,CNDP2,Homo sapiens (Human),0.04361836,1,0.57113439,0.365979284,0.721392931,0
Q96KR6,FAM210B,Homo sapiens (Human),0,0.14613619,0.49843783,0.766423516,1,0.18151434
Q96L58,B3GALT6,Homo sapiens (Human),0,0.38751485,0.720806714,0.507716652,1,0.228015345
Q96LJ7,DHRS1,Homo sapiens (Human),0,0.225527121,0.686887701,0.892870922,1,0.401403724
Q96LL9,DNAJC30,Homo sapiens (Human),0,0.047620871,0.243124074,1,0.769887789,0.205085773
Q96LW7,CARD19,Homo sapiens (Human),0,0.03478554,0.272271698,1,0.520337356,0.13483897
Q96N66,MBOAT7,Homo sapiens (Human),0,0.233103419,0.550874697,0.458719103,1,0.180926143
Q96ND0,FAM210A,Homo sapiens (Human),0,0.037104246,0.308049914,1,0.66299588,0.184201342
Q96PE7,MCEE,Homo sapiens (Human),0,0.024253537,0.219930752,1,0.80114223,0.171378603
Q96Q11,TRNT1,Homo sapiens (Human),0,0.044631761,0.252705071,1,0.742447542,0.243514269
Q96QD8,SLC38A2,Homo sapiens (Human),0.262733419,1,0.504545172,0.258261747,0.155513097,0
Q96QK1,VPS35,Homo sapiens (Human),0,0.28896197,0.252246765,0.307129191,1,0.440556174
Q96RD7,PANX1,Homo sapiens (Human),0.416921141,0.880321647,0.947875292,0.585837254,1,0
Q96RF0,SNX18,Homo sapiens (Human),0,0.252444416,0.29870976,0.31383093,1,0.322873115
Q96RP9,#N/A,#N/A,0,0.015570229,0.363396774,1,0.621880038,0.213018131
Q96RQ1,ERGIC2,Homo sapiens (Human),0,0.243506133,0.480017584,0.482382629,1,0.154606907
Q96RQ3,MCCC1,Homo sapiens (Human),0,0.034049004,0.337380269,1,0.954365221,0.268474858
Q96RT1,ERBB2IP,Homo sapiens (Human),0.351691294,1,0.959879841,0.474121252,0.453763885,0
Q96S52,PIGS,Homo sapiens (Human),0,0.252249157,0.721925194,0.657614915,1,0.243188331
Q96SL4,GPX7,Homo sapiens (Human),0,0.311651938,1,0.658772351,0.903685673,0.161890841
Q96SZ6,CDK5RAP1,Homo sapiens (Human),0,0.034235904,0.230115782,1,0.459501323,0.162474151
Q96TA1,FAM129B,Homo sapiens (Human),0.498250556,1,0.444432602,0.331545995,0.431657431,0
Q96TA2,YME1L1,Homo sapiens (Human),0,0.05164592,0.258088689,1,0.606182719,0.188275194
Q96TC7,RMDN3,Homo sapiens (Human),0,0.22584813,0.783764021,1,0.522397089,0.161148517
Q99424,ACOX2,Homo sapiens (Human),0,0.071117035,0.215352611,0.375488096,1,0.165527891
Q99426,TBCB,Homo sapiens (Human),0,0.296518568,0.307438504,0.562010359,1,0.479523196
Q99436,PSMB7,Homo sapiens (Human),0.135031874,0.741975693,0.51424937,0.437380977,1,0
Q99439,CNN2,Homo sapiens (Human),0.297698219,1,0.20658751,0.186110124,0.891960911,0
Q99442,SEC62,Homo sapiens (Human),0,0.355106907,1,0.567566957,0.97288321,0.08455912
Q99460,PSMD1,Homo sapiens (Human),0,0.133936022,0.173712885,0.265374515,1,0.651311679
Q99470,SDF2,Homo sapiens (Human),0,0.409494577,1,0.589346203,0.847043664,0.151903027
Q99487,PAFAH2,Homo sapiens (Human),0,0.03989689,0.163265721,0.409781853,1,0.17121232
Q99497,PARK7,Homo sapiens (Human),0,0.197937799,0.284396476,1,0.741866254,0.136367899
Q99519,NEU1,Homo sapiens (Human),0,0.206875425,0.677031879,1,0.737885205,0.180151059
Q99536,VAT1,Homo sapiens (Human),0.325483763,1,0.98307438,0.446603292,0.827565823,0
Q99584,S100A13,Homo sapiens (Human),0.017413311,0.599798854,0.725733756,0.467601418,1,0
Q99613,EIF3C,Homo sapiens (Human),0,0.171869948,0.276563405,0.522437753,1,0.430967284
Q99615,DNAJC7,Homo sapiens (Human),0,0.315289782,0.358908769,0.342743438,1,0.384766806
Q99623,PHB2,Homo sapiens (Human),0,0.032675657,0.246341344,1,0.92626907,0.272476053
Q99643,SDHC,Homo sapiens (Human),0,0.047595897,0.271528409,1,0.938229657,0.189635404
Q99653,CHP1,Homo sapiens (Human),0.041237228,0.45250713,1,0.456261583,0.340438053,0
Q99685,MGLL,Homo sapiens (Human),0,0.508272897,0.341529821,0.353261034,1,0.197285263
Q99714,HSD17B10,Homo sapiens (Human),0,0.03428064,0.265284548,1,0.742208661,0.245866832
Q99715,COL12A1,Homo sapiens (Human),0,0.264296563,0.867668657,0.56529519,1,0.177504358
Q99747,NAPG,Homo sapiens (Human),0.244683853,1,0.765206213,0.456491665,0.465060857,0
Q99757,TXN2,Homo sapiens (Human),0,0.014454286,0.239974825,1,0.565179505,0.129336692
Q99766,ATP5S,Homo sapiens (Human),0,0.044295767,0.306026378,1,0.785917529,0.211261922
Q99797,MIPEP,Homo sapiens (Human),0,0.042619029,0.251527901,1,0.831810396,0.249449161
Q99798,ACO2,Homo sapiens (Human),0,0.020866752,0.232617884,1,0.603804399,0.15678644
Q99805,TM9SF2,Homo sapiens (Human),0,0.448207555,1,0.5332679,0.876538305,0.174780372
Q99829,CPNE1,Homo sapiens (Human),0,0.380398643,0.216880086,0.270696538,1,0.288213608
Q99832,CCT7,Homo sapiens (Human),0,0.234498313,0.192252389,0.254578709,1,0.480463401
Q99836,MYD88,Homo sapiens (Human),0,0.127200375,0.171514586,0.310589097,1,0.607927631
Q99873,PRMT1,Homo sapiens (Human),0,0.126829238,0.172898756,0.32635142,1,0.673117957
Q99943,AGPAT1,Homo sapiens (Human),0,0.347673352,1,0.639301229,0.966745971,0.100127589
Q9BPW8,NIPSNAP1,Homo sapiens (Human),0,0.012451334,0.232599756,0.999913922,1,0.263829855
Q9BPX6,MICU1,Homo sapiens (Human),0,0.055316317,0.252826974,1,0.53894622,0.168567349
Q9BWF3,RBM4,Homo sapiens (Human),0,0.093633276,0.183062489,0.246929329,1,0.813621517
Q9BQ48,MRPL34,Homo sapiens (Human),0,0.020298542,0.196845648,1,0.516581185,0.127305195
Q9BQ49,SMIM7,Homo sapiens (Human),0,0.242834601,0.511043756,0.46441687,1,0.453309287
Q9BQ52,ELAC2,Homo sapiens (Human),0,0.046472304,0.283580753,1,0.713557929,0.281329487
Q9BQ69,MACROD1,Homo sapiens (Human),0,0.151563524,0.219912764,1,0.609189491,0.241471459
Q9BQ95,ECSIT,Homo sapiens (Human),0,0.021627943,0.223736601,1,0.695964114,0.164735086
Q9BQB6,VKORC1,Homo sapiens (Human),0,0.13043083,0.423669349,0.372794442,1,0.189424917
Q9BQC6,MRPL57,Homo sapiens (Human),0,0.035991314,0.269747043,1,0.701040323,0.194890232
Q9BQE3,TUBA1C,Homo sapiens (Human),0,0.01267762,0.024449324,0.132270784,1,0.720253073
Q9BQE5,APOL2,Homo sapiens (Human),0,0.18959717,0.338168396,0.416343309,1,0.389928424
Q9BQG0,MYBBP1A,Homo sapiens (Human),0,0.058923598,0.064546048,0.154766077,1,0.847176024
Q9BQP7,MGME1,Homo sapiens (Human),0,0.055952297,0.25467234,1,0.635737354,0.166422563
Q9BQS8,FYCO1,Homo sapiens (Human),0,0.869652288,1,0.658866915,0.957078724,0.113744312
Q9BR76,CORO1B,Homo sapiens (Human),0.586698508,1,0.53603106,0.307978492,0.588187759,0
Q9BRJ2,MRPL45,Homo sapiens (Human),0,0.048897393,0.256335119,1,0.696793886,0.217945043
Q9BRK5,SDF4,Homo sapiens (Human),0,0.49733939,1,0.584239257,0.737622578,0.089472952
Q9BRQ6,CHCHD6,Homo sapiens (Human),0,0.050241883,0.298491277,1,0.736799105,0.209581009
Q9BRQ8,AIFM2,Homo sapiens (Human),0,0.322553242,0.598108926,0.514700445,1,0.379389481
Q9BRR6,ADPGK,Homo sapiens (Human),0,0.249822869,0.641299891,0.534546122,1,0.152810653
Q9BRT2,UQCC2,Homo sapiens (Human),0,0.033088737,0.256736547,1,0.860860527,0.219903287
Q9BRT3,MIEN1,Homo sapiens (Human),0,0.267274194,0.381704343,0.875004527,1,0.205909136
Q9BRX2,PELO,Homo sapiens (Human),0,0.092754915,0.169940367,0.258439121,1,0.646703865
Q9BRX8,FAM213A,Homo sapiens (Human),0,0.35411711,1,0.813412022,0.684843095,0.134721156
Q9BS26,ERP44,Homo sapiens (Human),0,0.40004165,1,0.541702234,0.738746107,0.113770088
Q9BSD7,NTPCR,Homo sapiens (Human),0,0.041400707,0.27123765,1,0.979609829,0.474921159
Q9BSF4,C19orf52,Homo sapiens (Human),0,0.09951934,0.277120793,1,0.830803393,0.250736642
Q9BSH4,TACO1,Homo sapiens (Human),0,0.042826726,0.275720488,1,0.78416657,0.295425099
Q9BSJ8,ESYT1,Homo sapiens (Human),0,0.408482409,1,0.527893408,0.705840769,0.140112535
Q9BSR8,YIPF4,Homo sapiens (Human),0,0.48274766,1,0.372194326,0.313183781,0.078085618
Q9BT09,CNPY3,Homo sapiens (Human),0.004060054,0.413161151,1,0.434811884,0.255118135,0
Q9BT17,MTG1,Homo sapiens (Human),0,0.07761941,0.351749405,1,0.743747651,0.235887854
Q9BT22,ALG1,Homo sapiens (Human),0,0.334804007,0.8955773,0.589634326,1,0.197559069
Q9BT40,INPP5K,Homo sapiens (Human),0,0.347185107,0.758729262,0.600012997,1,0.47447149
Q9BTU6,PI4K2A,Homo sapiens (Human),0.141034072,0.880428413,1,0.393892497,0.368735149,0
Q9BTV4,TMEM43,Homo sapiens (Human),0,0.220789245,0.67039742,0.515540514,1,0.166455621
Q9BTW9,TBCD,Homo sapiens (Human),0,0.169696643,0.350317619,0.365362013,1,0.670462952
Q9BTY2,FUCA2,Homo sapiens (Human),0,0.38310604,1,0.615265908,0.929348188,0.207593269
Q9BTZ2,DHRS4,Homo sapiens (Human),0,0.018198181,0.140123908,0.447779841,1,0.196442932
Q9BU23,LMF2,Homo sapiens (Human),0,0.265337527,0.822888772,0.50181807,1,0.153000912
Q9BUB7,TMEM70,Homo sapiens (Human),0,0.045307388,0.320356778,1,0.58709498,0.163083489
Q9BUD6,SPON2,Homo sapiens (Human),0,0.272032166,0.625825111,0.580612946,1,0.212251971
Q9BUF5,TUBB6,Homo sapiens (Human),0,0.089638343,0.128493703,0.248674986,1,0.667442524
Q9BUM1,G6PC3,Homo sapiens (Human),0,0.318157081,0.661375529,0.572534048,1,0.150790456
Q9BUP3,HTATIP2,Homo sapiens (Human),0,0.406735276,0.899454003,1,0.854666663,0.133825578
Q9BV79,MECR,Homo sapiens (Human),0,0.078086254,0.298398052,1,0.787748195,0.244796833
Q9BV81,EMC6,Homo sapiens (Human),0,0.252406382,0.780755856,0.552600895,1,0.202071553
Q9BVC6,TMEM109,Homo sapiens (Human),0,0.266860791,0.674389781,0.465793656,1,0.149428515
Q9BVK6,TMED9,Homo sapiens (Human),0,0.255032088,0.601810843,0.485186368,1,0.14966255
Q9BVV7,TIMM21,Homo sapiens (Human),0,0.053087091,0.273574945,1,0.688078626,0.207910171
Q9BW91,NUDT9,Homo sapiens (Human),0,0.094729162,0.396763503,1,0.673975018,0.140216293
Q9BW92,TARS2,Homo sapiens (Human),0,0.05753592,0.273392923,1,0.69721486,0.221553848
Q9BWH2,FUNDC2,Homo sapiens (Human),0,0.085159249,0.34996823,1,0.610769397,0.138588587
Q9BWM7,SFXN3,Homo sapiens (Human),0,0.066158061,0.311375599,1,0.956699893,0.266915785
Q9BWS9,CHID1,Homo sapiens (Human),0,0.315274957,1,0.5482785,0.645562068,0.09972268
Q9BX68,HINT2,Homo sapiens (Human),0,0.015144065,0.217412096,1,0.661900139,0.170002437
Q9BXF6,RAB11FIP5,Homo sapiens (Human),0,0.537776489,0.657303292,0.31567294,1,0.513375826
Q9BXJ9,NAA15,Homo sapiens (Human),0,0.104982515,0.150108729,0.272374331,1,0.560412646
Q9BXK5,BCL2L13,Homo sapiens (Human),0,0.089779572,0.355342486,1,0.659775557,0.166273443
Q9BXP5,SRRT,Homo sapiens (Human),0,0.033102821,0.161680506,0.352600487,1,0.78728467
Q9BXS4,TMEM59,Homo sapiens (Human),0,0.881429051,1,0.610084959,0.826140718,0.121953433
Q9BXW7,CECR5,Homo sapiens (Human),0,0.061151651,0.27287682,1,0.76232884,0.216044998
Q9BY49,PECR,Homo sapiens (Human),0,0.019552372,0.113720206,0.305499084,1,0.125267049
Q9BY50,SEC11C,Homo sapiens (Human),0,0.309071147,1,0.593929946,0.797049482,0.172960386
Q9BY67,CADM1,Homo sapiens (Human),0.453811855,1,0.768576815,0.407777018,0.407108277,0
Q9BYC8,MRPL32,Homo sapiens (Human),0,0.063930124,0.327555629,1,0.877056791,0.223305005
Q9BYD1,MRPL13,Homo sapiens (Human),0,0.038143879,0.235992083,1,0.755788321,0.209934855
Q9BYD2,MRPL9,Homo sapiens (Human),0,0.046658103,0.263040884,1,0.771450163,0.270797796
Q9BYD3,MRPL4,Homo sapiens (Human),0,0.026364785,0.262755705,1,0.720297621,0.244427253
Q9BYD6,MRPL1,Homo sapiens (Human),0,0.041884486,0.234815657,1,0.762916157,0.184220123
Q9BYN8,MRPS26,Homo sapiens (Human),0,0.054143703,0.256724211,1,0.794208561,0.267158191
Q9BYT8,NLN,Homo sapiens (Human),0,0.044828127,0.22437113,1,0.840983167,0.218141784
Q9BZE1,MRPL37,Homo sapiens (Human),0,0.047926779,0.289624062,1,0.713764458,0.238105844
Q9BZE4,GTPBP4,Homo sapiens (Human),0,0.035869859,0.130543404,0.210450336,0.918390195,1
Q9BZF1,OSBPL8,Homo sapiens (Human),0,0.315145976,1,0.405356888,0.69159406,0.095935654
Q9BZF9,UACA,Homo sapiens (Human),0.151197482,0.895895186,1,0.511181851,0.944200234,0
Q9BZG1,RAB34,Homo sapiens (Human),0,0.406029273,0.591851798,0.564666779,1,0.125487805
Q9BZH6,WDR11,Homo sapiens (Human),0,0.906092852,0.465852261,0.159321492,1,0.299776369
Q9BZL1,UBL5,Homo sapiens (Human),0,0.094887364,0.171184695,0.251637939,1,0.52250967
Q9BZM5,ULBP2,Homo sapiens (Human),0,0.385719969,1,0.439800943,0.593343022,0.061084804
Q9BZQ6,EDEM3,Homo sapiens (Human),0,0.445127609,1,0.584785925,0.944608499,0.177638386
Q9BZQ8,FAM129A,Homo sapiens (Human),0,0.447627184,0.298010498,0.519880696,1,0.051273227
Q9C002,NMES1,Homo sapiens (Human),0,0.05004013,0.265177835,1,0.474755047,0.166841061
Q9C0B5,ZDHHC5,Homo sapiens (Human),0.430919896,1,0.426356672,0.245619817,0.166978432,0
Q9C0H2,TTYH3,Homo sapiens (Human),0.2100859,0.932277693,1,0.456559602,0.247413782,0
Q9GZM5,YIPF3,Homo sapiens (Human),0,0.451529615,0.811376775,0.527801568,1,0.271204801
Q9GZT3,SLIRP,Homo sapiens (Human),0,0.033402652,0.23137533,1,0.536146276,0.150666912
Q9GZT6,CCDC90B,Homo sapiens (Human),0,0.039110805,0.273163193,0.976838396,1,0.261411651
Q9H078,CLPB,Homo sapiens (Human),0,0.032158733,0.241357607,1,0.465335988,0.131469852
Q9H089,LSG1,Homo sapiens (Human),0,0.408147144,1,0.347676454,0.86287769,0.411621312
Q9H0E2,TOLLIP,Homo sapiens (Human),0,0.813167096,0.774526726,0.402319284,1,0.265007165
P61457,PCBD1,Homo sapiens (Human),0,0.063603287,0.324632673,1,0.960109502,0.287996651
Q9H0P0,NT5C3A,Homo sapiens (Human),0,0.074784019,0.330936528,1,0.617970887,0.139084034
Q9H0R6,QRSL1,Homo sapiens (Human),0,0.024197989,0.241311963,1,0.631945244,0.19361059
Q9H0U3,MAGT1,Homo sapiens (Human),0,0.359760712,0.944254447,0.635087301,1,0.158472794
Q9H0U4,RAB1B,Homo sapiens (Human),0.196832817,1,0.992645908,0.685322064,0.995281216,0
Q9H0U6,MRPL18,Homo sapiens (Human),0,0.070969395,0.293682544,1,0.917063261,0.303623734
Q9H0X4,FAM234A,Homo sapiens (Human),0.305724584,0.794244143,1,0.47178841,0.541262393,0
Q9H1A3,METTL9,Homo sapiens (Human),0,0.225096348,0.592248805,0.788247187,1,0.24841987
Q9H1C3,GLT8D2,Homo sapiens (Human),0,0.329801846,0.612909738,0.621016568,1,0.255103365
Q9H1E5,TMX4,Homo sapiens (Human),0,0.166056029,0.523558764,0.429232266,1,0.171338808
Q9H1K1,ISCU,Homo sapiens (Human),0,0.05708922,0.322917822,1,0.717546957,0.229389903
Q9H223,EHD4,Homo sapiens (Human),0,1,0.390053474,0.272320977,0.921993267,0.060368278
Q9H270,VPS11,Homo sapiens (Human),0,0.351147654,0.440273657,0.36173899,1,0.421661607
Q9H299,SH3BGRL3,Homo sapiens (Human),0.20236071,1,0.546048236,0.414990665,0.319033614,0
Q9H2D1,SLC25A32,Homo sapiens (Human),0,0.055266304,0.272926501,1,0.737313806,0.216751306
Q9H2D6,TRIOBP,Homo sapiens (Human),0,0.554111654,0.535887309,0.34609189,1,0.278998566
Q9H2K0,MTIF3,Homo sapiens (Human),0,0.074397937,0.318911634,1,0.75251978,0.217723702
Q9H2K8,TAOK3,Homo sapiens (Human),0,0.913947242,0.359244867,0.189459968,1,0.030784092
Q9H2M9,RAB3GAP2,Homo sapiens (Human),0,0.197870109,0.45765239,0.497590708,1,0.364901226
Q9H2U2,PPA2,Homo sapiens (Human),0,0.040478922,0.239323783,1,0.738586147,0.183639478
Q9H2V7,SPNS1,Homo sapiens (Human),0.026922739,0.616304865,1,0.709001235,0.86803341,0
Q9H2W6,MRPL46,Homo sapiens (Human),0,0.049641874,0.272831963,1,0.869099742,0.18901529
Q9H300,PARL,Homo sapiens (Human),0,0.030619819,0.24302713,1,0.990241273,0.255298618
Q9H330,TMEM245,Homo sapiens (Human),0,0.373896122,0.659974726,0.481627022,1,0.195052378
Q9H3H5,DPAGT1,Homo sapiens (Human),0,0.217773337,0.578020766,0.371213238,1,0.095875426
Q9H3K2,GHITM,Homo sapiens (Human),0,0.096100946,0.30682632,1,0.868379862,0.221056243
Q9H3K6,BOLA2; BOLA2B,Homo sapiens (Human),0,0.257097576,0.265809457,0.350140938,1,0.649460564
Q9H3N1,TMX1,Homo sapiens (Human),0,0.416392736,0.949072395,0.637226535,1,0.143110668
Q9H3P7,ACBD3,Homo sapiens (Human),0,0.149590375,0.430930005,0.324222974,1,0.476732366
Q9H3U1,UNC45A,Homo sapiens (Human),0,0.127393575,0.304544918,0.324590999,1,0.571698433
Q9H3U5,MFSD1,Homo sapiens (Human),0.148440086,0.897813613,1,0.485378024,0.263311062,0
Q9H3Z4,DNAJC5,Homo sapiens (Human),0.262539466,1,0.999511636,0.802781699,0.603938238,0
Q9H488,POFUT1,Homo sapiens (Human),0,0.342732504,1,0.501888333,0.402236497,0.004684562
Q9H490,PIGU,Homo sapiens (Human),0,0.280208692,0.692390112,0.542170542,1,0.157925229
Q9H4G4,GLIPR2,Homo sapiens (Human),0.390377246,0.890802236,1,0.771373342,0.60190559,0
Q9H4I3,TRABD,Homo sapiens (Human),0,0.131345573,0.362274586,1,0.864092298,0.230202571
Q9H4M9,EHD1,Homo sapiens (Human),0,0.964144565,0.408894393,0.315762683,1,0.148342046
Q9H553,ALG2,Homo sapiens (Human),0,0.354883529,1,0.456536808,0.445454081,0.108301689
Q9H5Q4,TFB2M,Homo sapiens (Human),0,0.057496756,0.307865782,1,0.720847615,0.238351051
Q9H5V8,CDCP1,Homo sapiens (Human),0.432470058,1,0.788049798,0.429508998,0.366046855,0
Q9H6B4,CLMP,Homo sapiens (Human),0,1,0.807953976,0.321515139,0.784169288,0.041914238
Q9H6U8,ALG9,Homo sapiens (Human),0,0.070722868,0.357721233,1,0.92768871,0.341888413
Q9H7D7,WDR26,Homo sapiens (Human),0,0.110817981,0.170921753,0.258997905,1,0.658264573
Q9H7Z7,PTGES2,Homo sapiens (Human),0,0.040283248,0.272942003,1,0.541526193,0.163796496
Q9H845,ACAD9,Homo sapiens (Human),0,0.040864976,0.275415254,1,0.860776494,0.228256163
Q9H857,NT5DC2,Homo sapiens (Human),0,0.083742639,0.291321193,1,0.890901113,0.26107611
Q9H936,SLC25A22,Homo sapiens (Human),0,0.025279735,0.244322668,1,0.901958869,0.260101056
Q9H9B4,SFXN1,Homo sapiens (Human),0,0.036211771,0.257528475,1,0.841944577,0.215347663
Q9H9J2,MRPL44,Homo sapiens (Human),0,0.033107081,0.232495662,1,0.816804737,0.220507236
Q9H9P8,L2HGDH,Homo sapiens (Human),0,0.02713761,0.253893539,1,0.600071103,0.180053467
Q9H9S3,SEC61A2,Homo sapiens (Human),0,0.378934502,0.972490273,0.785163975,1,0.23272757
Q9HA77,CARS2,Homo sapiens (Human),0,0.03343558,0.25374748,1,0.735291928,0.224474288
Q9HAT2,SIAE,Homo sapiens (Human),0,0.468005282,1,0.566683543,0.335391934,0.013963011
Q9HAV0,GNB4,Homo sapiens (Human),0.579682007,1,0.918816965,0.368093443,0.411243534,0
Q9HAV7,GRPEL1,Homo sapiens (Human),0,0.04115506,0.277753613,1,0.728561438,0.191577059
Q9HB07,C12orf10,Homo sapiens (Human),0,0.135930177,0.333173636,0.739665864,1,0.289316156
Q9HB40,SCPEP1,Homo sapiens (Human),0,0.311654494,1,0.721848255,0.432338402,0.100246915
Q9HBH5,RDH14,Homo sapiens (Human),0,0.352285214,0.810068326,0.942749192,1,0.258522678
Q9HBL7,PLGRKT,Homo sapiens (Human),0,0.069404699,0.323618768,1,0.968805928,0.267594265
Q9HBR0,SLC38A10,Homo sapiens (Human),0,0.39438251,0.879833716,0.651561393,1,0.277819425
Q9HC07,TMEM165,Homo sapiens (Human),0,0.789592807,1,0.780305719,0.85829041,0.220371309
Q9HC36,RNMTL1,Homo sapiens (Human),0,0.097226618,0.275902481,1,0.71732027,0.195241344
Q9HCC0,MCCC2,Homo sapiens (Human),0,0.020391162,0.227877588,1,0.669910542,0.197466701
Q9HCM4,EPB41L5,Homo sapiens (Human),0,0.622841893,0.796190905,0.387076043,1,0.123729899
Q9HCN8,SDF2L1,Homo sapiens (Human),0,0.417339105,1,0.678488508,0.914689453,0.13617278
Q9HCU0,CD248,Homo sapiens (Human),0.313522028,1,0.647072959,0.345033355,0.491437672,0
Q9HCU5,PREB,Homo sapiens (Human),0,0.408577975,1,0.583200157,0.654647414,0.000155906
Q9HD20,ATP13A1,Homo sapiens (Human),0,0.309435589,1,0.546579477,0.828588125,0.126349642
Q9HD33,MRPL47,Homo sapiens (Human),0,0.065471253,0.267941636,1,0.718586679,0.167726592
Q9HD34,LYRM4,Homo sapiens (Human),0,0.058833777,0.330965667,1,0.794925468,0.1735053
Q9HD42,CHMP1A,Homo sapiens (Human),0,0.673775786,0.333887604,0.255807789,1,0.011326393
Q9HD45,TM9SF3,Homo sapiens (Human),0,0.462173835,1,0.59445959,0.914142554,0.188879021
