Uniprot Accession,Gene,Organism,1,2,3,4,5,6
P53004,BLVRA,Homo sapiens (Human),0.449830121,0,0.082038956,0.345433491,1,0.58957458
P53007,SLC25A1,Homo sapiens (Human),0,0.024201729,0.4311673,1,0.43752172,0.158072007
P53396,ACLY,Homo sapiens (Human),0.258459116,0,0.066733441,0.372213957,1,0.597664571
P53597,SUCLG1,Homo sapiens (Human),0.000602862,0,0.422605943,1,0.335166157,0.130460083
P53618,COPB1,Homo sapiens (Human),0.224736528,0,0.141139143,0.444419228,1,0.59971256
P53621,COPA,Homo sapiens (Human),0.265877178,0,0.130945566,0.417407203,1,0.344993886
P53634,CTSC,Homo sapiens (Human),0.732732524,0.652335777,1,0.559335026,0.187554978,0
P53701,HCCS,Homo sapiens (Human),0,0.007772637,0.429718158,1,0.252177835,0.086914899
P53801,PTTG1IP,Homo sapiens (Human),1,0.866806118,0.790467956,0.30420109,0.085370571,0
P53985,SLC16A1,Homo sapiens (Human),1,0.42085775,0.672038554,0.700052654,0.038561586,0
P54098,POLG,Homo sapiens (Human),0.095033943,0.0150305,0.649473199,1,0.224083342,0
P54136,RARS,Homo sapiens (Human),0.605642512,0.288886867,0,0.374699973,1,0.747580189
P54289,CACNA2D1,Homo sapiens (Human),1,0.577705718,0.445292332,0.247705292,0.179494077,0
P54577,YARS,Homo sapiens (Human),0.03124529,0.001323451,0,0.26717907,1,0.547986012
P54707,ATP12A,Homo sapiens (Human),1,0.687926986,0.422857285,0.200643284,0.091409061,0
P54709,ATP1B3,Homo sapiens (Human),1,0.397685146,0.496112053,0.216892255,0.078317349,0
P54802,NAGLU,Homo sapiens (Human),0.595259622,0.785449725,1,0.731297645,0.2675579,0
P54819,AK2,Homo sapiens (Human),0,0.026362533,0.442895249,1,0.151174122,0.076203564
P54886,ALDH18A1,Homo sapiens (Human),0,0.015376122,0.359866053,1,0.50676548,0.169748755
P54920,NAPA,Homo sapiens (Human),1,0.790053705,0.293446705,0.125756432,0.071936377,0
P55010,EIF5,Homo sapiens (Human),1,0.461024906,0,0.254332479,0.871678977,0.141308017
P55072,VCP,Homo sapiens (Human),1,0.707346947,0.446543173,0.232261697,0.231045653,0
P55084,HADHB,Homo sapiens (Human),0,0.004497271,0.458230109,1,0.284836522,0.099651724
P55145,MANF,Homo sapiens (Human),0.991062267,0.931156718,1,0.248857511,0.055925074,0
P55209,NAP1L1,Homo sapiens (Human),1,0.028742251,0.27496277,0.656753399,0.500347338,0
P55263,ADK,Homo sapiens (Human),0.536273611,0.086635576,0,0.331822166,1,0.440681877
P55265,ADAR,Homo sapiens (Human),0.209893486,0,0.298216533,0.428693952,1,0.76756725
P55268,LAMB2,Homo sapiens (Human),0.400695751,1,0.774811838,0.370968314,0.37091617,0
P55290,CDH13,Homo sapiens (Human),1,0.906808659,0.491298526,0.216296588,0.301943231,0
P55735,SEC13,Homo sapiens (Human),0.59185201,0,0.224339369,0.423088687,1,0.768638563
P55769,SNU13,Homo sapiens (Human),0.086848096,0,0.138974248,0.301764314,1,0.533563408
P55786,NPEPPS,Homo sapiens (Human),0.511946515,0.274459853,0.49440115,1,0.530610054,0
P55809,OXCT1,Homo sapiens (Human),0,0.018022075,0.450946952,1,0.317154577,0.132809045
P55884,EIF3B,Homo sapiens (Human),0.33328706,0.003344644,0,0.269635012,1,0.485292169
P56181-2,#N/A,#N/A,0.000230379,0,0.488123427,1,0.303664466,0.040906734
P56199,ITGA1,Homo sapiens (Human),1,0.384766826,0.416799283,0.249826985,0.061018699,0
P56381,ATP5E,Homo sapiens (Human),0,0.021347257,0.401008487,1,0.448384415,0.261141623
P56385,ATP5I,Homo sapiens (Human),0,0.02429528,0.431180674,1,0.480199297,0.218825668
P56537,EIF6,Homo sapiens (Human),0.790706889,0,0.103935836,0.637527983,0.727227,1
P56556,NDUFA6,Homo sapiens (Human),0,0.007733615,0.422380473,1,0.342149685,0.195951927
P56589,PEX3,Homo sapiens (Human),0,0.380814344,0.998120297,1,0.677313731,0.014234576
P57088,TMEM33,Homo sapiens (Human),1,0.999931803,0.719058833,0.458397263,0.421883267,0
P57105,SYNJ2BP,Homo sapiens (Human),0,0.035335629,0.471285146,1,0.328733911,0.091121599
P57737,CORO7,Homo sapiens (Human),0,0.008726789,0.656315109,1,0.2090186,0.094658409
P58335,ANTXR2,Homo sapiens (Human),1,0.403305047,0.774045389,0.696045472,0.173957506,0
P58557,YBEY,Homo sapiens (Human),0,0.01588008,0.380976636,1,0.467606394,0.132280789
P59998,ARPC4,Homo sapiens (Human),1,0.380534506,0,0.208689884,0.764067237,0.367475066
P60033,CD81,Homo sapiens (Human),1,0.520511031,0.475572031,0.199146709,0.043029685,0
P60059,SEC61G,Homo sapiens (Human),0,0.126624073,0.249560786,1,0.446471247,0.013774024
P60174,TPI1,Homo sapiens (Human),1,0.515862502,0.308266664,0.159707607,0.080780945,0
P60228,EIF3E,Homo sapiens (Human),0.177876269,0,0.09892095,0.448612685,1,0.753181743
P60468,SEC61B,Homo sapiens (Human),0.754600184,1,0.925172613,0.425954899,0.43734734,0
P60602,ROMO1,Homo sapiens (Human),0.058792706,0,0.434041975,1,0.214797166,0.091596249
P60604,UBE2G2,Homo sapiens (Human),1,0.690719003,0.511299503,0.108083908,0.06881301,0
P60660,MYL6,Homo sapiens (Human),0.624450051,0.315659073,1,0.362829836,0.101747207,0
P60842,EIF4A1,Homo sapiens (Human),0.131340224,0,0.096671279,0.375816226,1,0.769936767
P60866,RPS20,Homo sapiens (Human),0.193911668,0.091333463,0,0.223522712,1,0.546933922
P60900,PSMA6,Homo sapiens (Human),1,0.661871832,0.311098953,0.237972956,0.337349067,0
P60903,S100A10,Homo sapiens (Human),1,0.277973212,0.231921885,0.122476634,0.023426711,0
P60953,CDC42,Homo sapiens (Human),1,0.471233588,0.36851129,0.190865475,0.076071696,0
P60981,DSTN,Homo sapiens (Human),1,0.066384814,0,0.000627635,0.022135586,0.096442727
P61006,RAB8A,Homo sapiens (Human),1,0.795481357,0.524093791,0.480591372,0.364081762,0
P61009,SPCS3,Homo sapiens (Human),0.875889802,0.50182476,1,0.398535194,0.256234595,0
P61011,SRP54,Homo sapiens (Human),0.242104866,0.021601631,0,0.433913822,1,0.701527396
P61019,RAB2A,Homo sapiens (Human),1,0.926438241,0.886760627,0.504040098,0.349724281,0
P61020,RAB5B,Homo sapiens (Human),1,0.560844648,0.398569655,0.407969994,0.241057968,0
P61026,RAB10,Homo sapiens (Human),1,0.748187062,0.581696145,0.566838439,0.404636842,0
P61077,UBE2D3,Homo sapiens (Human),0.534915127,0.239096975,0,0.222046348,1,0.387698411
P61081,UBE2M,Homo sapiens (Human),1,0.633525629,0.263438197,0.235255176,0.468992589,0
P61088,UBE2N,Homo sapiens (Human),1,0.432592433,0.264396619,0.08412627,0.071168433,0
P61106,RAB14,Homo sapiens (Human),1,0.689591128,0.310981747,0.270243264,0.457491583,0
P61158,ACTR3,Homo sapiens (Human),1,0.270056596,0.257452225,0.308435313,0.151001114,0
P61160,ACTR2,Homo sapiens (Human),1,0.421772775,0.18881224,0.354548137,0.36560327,0
P61163,ACTR1A,Homo sapiens (Human),1,0.154574738,0.019168065,0,0.517167153,0.230757297
P84077,ARF1,Homo sapiens (Human),1,0.268764637,0.2669188,0.245628845,0.160728986,0
P61221,ABCE1,Homo sapiens (Human),0.866889196,0,0.125445031,0.328394999,1,0.547581832
P61224,RAP1B,Homo sapiens (Human),1,0.449928025,0.352165908,0.154791092,0.066643128,0
P61247,RPS3A,Homo sapiens (Human),0.206314058,0,0.116898357,0.407789877,1,0.737033789
P61313,RPL15,Homo sapiens (Human),0,0.839632461,0.824575974,0.448979313,1,0.068416474
P61353,RPL27,Homo sapiens (Human),0.505463252,0.683937114,1,0.284891508,0.105413434,0
P61421,ATP6V0D1,Homo sapiens (Human),0.94162382,0.912141624,1,0.377756903,0.129511344,0
P61513,RPL37A,Homo sapiens (Human),0.321679418,0.403736086,0,0.039273004,1,0.682435602
P61586,RHOA,Homo sapiens (Human),1,0.388457947,0.351314056,0.205383811,0.143452072,0
P61604,HSPE1,Homo sapiens (Human),0,0.014790908,0.424369506,1,0.264980862,0.094865966
P61619,SEC61A1,Homo sapiens (Human),0.332147245,1,0.55482673,0.432940353,0.901576936,0
P61764,STXBP1,Homo sapiens (Human),1,0.526198682,0.312701504,0.104228987,0.060036892,0
P61769,B2M,Homo sapiens (Human),1,0.683763494,0.431061978,0.131683937,0.033095014,0
P61803,DAD1,Homo sapiens (Human),0.59993467,0.97227822,0.760320387,0.588387232,1,0
P61916,NPC2,Homo sapiens (Human),0.253092395,0.438974078,1,0.457339781,0.06876404,0
P61978,HNRNPK,Homo sapiens (Human),0.137144194,0,0.109648712,0.347953724,1,0.813000288
P61981,YWHAG,Homo sapiens (Human),1,0.310202296,0.21392059,0.145012319,0.042717951,0
P62070,RRAS2,Homo sapiens (Human),1,0.406105764,0.343633056,0.217720574,0.150983128,0
P62072,TIMM10,Homo sapiens (Human),0,0.038968974,0.462942166,1,0.319382187,0.134665947
P62081,RPS7,Homo sapiens (Human),0.384880433,0.036384088,0,0.219540851,1,0.652735247
P62136,PPP1CA,Homo sapiens (Human),1,0.650109127,0.247279185,0.239169761,0.306898134,0
P62140,PPP1CB,Homo sapiens (Human),0.960591405,0.143273064,0,0.068475405,1,0.311413743
P62158,CALM1; CALM2; CALM3,Homo sapiens (Human),1,0.392291367,0.336254054,0.114999759,0.005007001,0
P62191,PSMC1,Homo sapiens (Human),0.334143655,0,0.074106431,0.407837295,1,0.672400783
P62195,PSMC5,Homo sapiens (Human),0.231817719,0,0.081545466,0.44396187,1,0.861443532
P62241,RPS8,Homo sapiens (Human),0.159809396,0,0.062772855,0.403870266,1,0.594017279
P62244,RPS15A,Homo sapiens (Human),0.64719963,0.540978152,1,0.233788997,0.241610839,0
P62249,RPS16,Homo sapiens (Human),0.064983153,0,0.108763457,0.317771773,0.691000721,1
P62258,YWHAE,Homo sapiens (Human),1,0.399430259,0.268386233,0.143928527,0.045900807,0
P62263,RPS14,Homo sapiens (Human),0.248608833,0.032674039,0,0.271590381,1,0.214684863
P62266,RPS23,Homo sapiens (Human),0.138730035,0,0.12022878,0.269034579,1,0.607351551
P62269,RPS18,Homo sapiens (Human),0,0.06641513,0.156797816,0.42426121,1,0.494284317
P62277,RPS13,Homo sapiens (Human),0.290589377,0.135889702,0,0.18902495,1,0.47261717
P62280,RPS11,Homo sapiens (Human),0.345789718,0,0.081149768,0.488126301,1,0.977429157
P62330,ARF6,Homo sapiens (Human),1,0.225872709,0.271173806,0.170630348,0.058726952,0
P62333,PSMC6,Homo sapiens (Human),0.079870041,0,0.022934778,0.325541575,1,0.574632799
P62424,RPL7A,Homo sapiens (Human),0,0.185261381,0.665429883,0.194293882,1,0.217277905
P62701,RPS4X,Homo sapiens (Human),0.151273187,0,0.062451009,0.262287327,1,0.857530673
P62750,RPL23A,Homo sapiens (Human),1,0.505892206,0.166938545,0.092413185,0.101035058,0
P62753,RPS6,Homo sapiens (Human),0.266168921,0,0.042742852,0.464092209,1,0.585055176
P62805,HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,Homo sapiens (Human),0,0.022732265,0.563622055,1,0.344495345,0.058267901
P62820,RAB1A,Homo sapiens (Human),1,0.78991285,0.387920187,0.170750258,0.088015112,0
P62826,RAN,Homo sapiens (Human),0.567448114,0,0.2294942,0.636647891,1,0.758422892
P62829,RPL23,Homo sapiens (Human),0.170911385,0.013464575,0,0.367012448,1,0.674990033
P62834,RAP1A,Homo sapiens (Human),1,0.233399682,0.523034036,0.307048943,0.092078829,0
P62841,RPS15,Homo sapiens (Human),1,0.256338268,0.344451682,0.253151236,0.057281441,0
P62847,RPS24,Homo sapiens (Human),0.506421675,0.088638362,0,0.583331186,1,0.578523071
P62851,RPS25,Homo sapiens (Human),0.601281388,0.086445415,0,0.390220906,1,0.653240667
P62854,RPS26,Homo sapiens (Human),0.095741896,0,0.063357821,0.388593315,1,0.854083635
P62857,RPS28,Homo sapiens (Human),1,0.429539697,0.116147809,0.092729352,0.286379551,0
P62879,GNB2,Homo sapiens (Human),1,0.3330838,0.3974891,0.105257002,0.034671293,0
P62888,RPL30,Homo sapiens (Human),0.351773555,1,0.305001947,0.129561245,0.335847971,0
P62899,RPL31,Homo sapiens (Human),0.777995188,1,0,0.190735749,0.840872037,0.229506315
P62906,RPL10A,Homo sapiens (Human),0.561586936,0.862469613,1,0.229292995,0.132354126,0
P62910,RPL32,Homo sapiens (Human),0.101812003,0.012679165,0,0.209131066,1,0.696281069
P62913,RPL11,Homo sapiens (Human),0.376763477,0.118858714,0,0.434339068,1,0.89241356
P62917,RPL8,Homo sapiens (Human),0.484756093,1,0.868259832,0.303967199,0.436996404,0
P62937,PPIA,Homo sapiens (Human),1,0.426680247,0.392020179,0.387772729,0.096173426,0
P62942,FKBP1A,Homo sapiens (Human),0.983171099,1,0.586065957,0.487350219,0.415458393,0
P62979,RPS27A,Homo sapiens (Human),1,0.503720733,0.380386295,0.248458672,0.354529745,0
P62993,GRB2,Homo sapiens (Human),1,0.523396203,0.750343215,0.530288372,0.171566091,0
P63000,RAC1,Homo sapiens (Human),1,0.473152776,0.383232711,0.211214442,0.101616369,0
P63010,AP2B1,Homo sapiens (Human),1,0.703948466,0.74660193,0.1696961,0.055234442,0
P63092,GNAS,Homo sapiens (Human),1,0.502840772,0.368256466,0.163296185,0.045987607,0
P63096,GNAI1,Homo sapiens (Human),1,0.347271319,0.35143993,0.111066018,0.022531013,0
P63104,YWHAZ,Homo sapiens (Human),1,0.392135024,0.227445859,0.130654115,0.045426569,0
P63173,RPL38,Homo sapiens (Human),0.279230901,0,0.024757114,0.466963234,1,0.879666824
P63208,SKP1,Homo sapiens (Human),1,0.279317843,0.459615597,0.121595,0.006894912,0
P63218,GNG5,Homo sapiens (Human),1,0.556192008,0.463734801,0.17556287,0.070697156,0
P63241,EIF5A,Homo sapiens (Human),0.661157632,0,0.212978357,0.135346614,1,0.516653508
P63244,RACK1,Homo sapiens (Human),0.15475236,0,0.038623476,0.25236908,1,0.496847864
P63261,ACTG1,Homo sapiens (Human),1,0.286632106,0,0.232938787,0.670602002,0.064315377
P63313,TMSB10,Homo sapiens (Human),1,0.444305871,0.27312239,0.075827339,0.019273681,0
P67812,SEC11A,Homo sapiens (Human),0.61890315,1,0.769799151,0.574409186,0.896895082,0
P67870,CSNK2B,Homo sapiens (Human),0.242772634,0,0.135598662,0.452048925,1,0.395175462
P67936,#N/A,#N/A,1,0.497505395,0.240530419,0.202880705,0.119049843,0
P68032,ACTC1,Homo sapiens (Human),0.97179405,0,0.403749801,0.650106577,1,0.034369121
P68036,UBE2L3,Homo sapiens (Human),1,0.437001087,0.366285808,0.209016388,0.070760236,0
P68104,EEF1A1,Homo sapiens (Human),0.320838007,0,0.039212513,0.398034684,1,0.666692935
P68371,TUBB4B,Homo sapiens (Human),0.325443954,0,0.107474462,0.542969178,1,0.82889064
P68400,CSNK2A1,Homo sapiens (Human),0.235492655,0,0.30652399,0.687860509,1,0.074137997
P78344,EIF4G2,Homo sapiens (Human),0.119105825,0,0.069255635,0.34295619,1,0.702825974
P78371,CCT2,Homo sapiens (Human),1,0.15562976,0,0.253672524,0.79915662,0.321613843
P78527,PRKDC,Homo sapiens (Human),0,0.123358333,0.225549997,0.358061423,1,0.826347263
P78536,ADAM17,Homo sapiens (Human),1,0.651510587,0.397701539,0.168147845,0.188662807,0
P78540,ARG2,Homo sapiens (Human),0,0.009017621,0.32537054,1,0.185272935,0.04784202
P80303,NUCB2,Homo sapiens (Human),1,0.998589255,0.902056561,0.307701219,0.089509345,0
P80404,ABAT,Homo sapiens (Human),0,0.040267745,0.324487249,1,0.676345042,0.120917889
P80723,BASP1,Homo sapiens (Human),1,0.327261409,0.374909768,0.123480934,0.003721433,0
P81605,DCD,Homo sapiens (Human),0.183590806,0,0.049152487,0.196652984,0.167779812,1
P82650,MRPS22,Homo sapiens (Human),0,0.015473125,0.404220846,1,0.309474877,0.127843906
P82663,MRPS25,Homo sapiens (Human),0.033988697,0,0.464897697,1,0.47148323,0.090166912
P82664,MRPS10,Homo sapiens (Human),0.036031748,0,0.547043853,1,0.129377884,0.095355569
P82673,MRPS35,Homo sapiens (Human),0,0.033072759,0.485202009,1,0.292930412,0.157578464
P82675,MRPS5,Homo sapiens (Human),0,0.011056433,0.478972827,1,0.296141989,0.106797983
P82909,MRPS36,Homo sapiens (Human),0,0.05000573,0.422873141,1,0.329506665,0.105705891
P82912,MRPS11,Homo sapiens (Human),0,0.01774497,0.520283921,1,0.256720197,0.068469669
P82914,MRPS15,Homo sapiens (Human),0,0.02648957,0.469783001,1,0.238868098,0.102999049
P82921,MRPS21,Homo sapiens (Human),0,0.006436678,0.398396185,1,0.308422376,0.124716379
P82930,MRPS34,Homo sapiens (Human),0,0.007385968,0.415479037,1,0.486893648,0.128378289
P82932,MRPS6,Homo sapiens (Human),0,0.042681346,0.436455483,1,0.352666662,0.130645118
P82933,MRPS9,Homo sapiens (Human),0,0.053569636,0.434702449,1,0.337044332,0.13701596
P83111,LACTB,Homo sapiens (Human),0,0.000646049,0.493648758,1,0.176006178,0.10935075
P83731,RPL24,Homo sapiens (Human),0.866394339,1,0,0.569675349,0.660174422,0.382993389
P84095,RHOG,Homo sapiens (Human),1,0.567778744,0.313490221,0.345488684,0.218850908,0
P84098,RPL19,Homo sapiens (Human),1,0.790962574,0.134684345,0.095463708,0.076896835,0
P86791,CCZ1,Homo sapiens (Human),0.977612264,0.766732321,1,0.340936068,0.193586047,0
P98160,HSPG2,Homo sapiens (Human),0.50020518,0.99672086,1,0.605517883,0.74219492,0
P98194,ATP2C1,Homo sapiens (Human),0.747534068,1,0.561389462,0.219565599,0.284076129,0
Q00059,TFAM,Homo sapiens (Human),0,0.031163771,0.43087692,1,0.300843862,0.082881051
Q00325,SLC25A3,Homo sapiens (Human),0,0.013454934,0.387158891,1,0.322695833,0.091368674
Q00341,HDLBP,Homo sapiens (Human),0.00984198,0,0.029262893,0.346862595,1,0.444111558
Q00610,CLTC,Homo sapiens (Human),1,0.081638784,0.392586067,0.148806356,0.259274491,0
Q00765,REEP5,Homo sapiens (Human),1,0.557409259,0.676875952,0.311267312,0.139250511,0
Q00839,HNRNPU,Homo sapiens (Human),0.059073592,0,0.047697153,0.289494128,0.962527543,1
Q01081,U2AF1,Homo sapiens (Human),0,0.004313102,0.036569749,0.299323337,1,0.464228852
P0DME0,SETSIP,Homo sapiens (Human),1,0.266813697,0.354383173,0.453488277,0.134479682,0
Q01518,CAP1,Homo sapiens (Human),1,0.406209366,0.289524773,0.123851445,0.076091474,0
P13164,IFITM1,Homo sapiens (Human),0.834737548,1,0.597256748,0.133691381,0.003703943,0
Q01650,SLC7A5,Homo sapiens (Human),1,0.365529326,0.246987293,0.106542341,0.04683931,0
Q01813,PFKP,Homo sapiens (Human),0.364783124,0.0084208,0,0.42629244,1,0.64764746
Q01995,TAGLN,Homo sapiens (Human),1,0.463646992,0.186336631,0.069293419,0.131620178,0
Q02218,OGDH,Homo sapiens (Human),0,0.00400439,0.461411146,1,0.346753199,0.145659094
Q02252,ALDH6A1,Homo sapiens (Human),0.005372998,0,0.416889954,1,0.308242635,0.092877887
Q02318,CYP27A1,Homo sapiens (Human),0,0.039776469,0.429713302,1,0.263555535,0.12465939
Q02543,RPL18A,Homo sapiens (Human),0.024650104,0.066137351,0,0.304273029,1,0.43459971
Q02750,MAP2K1,Homo sapiens (Human),0.696993493,0,0.191841788,1,0.748472215,0.388797413
Q02809,PLOD1,Homo sapiens (Human),0.615952821,0.995972463,1,0.497248888,0.466361872,0
Q02818,NUCB1,Homo sapiens (Human),0.581935261,1,0.68129226,0.29488274,0.199155097,0
Q02878,RPL6,Homo sapiens (Human),0.469399364,0.615114038,1,0.56055281,0.240392115,0
Q02978,SLC25A11,Homo sapiens (Human),0,0.004671571,0.308189232,1,0.332990971,0.113865075
Q03135,CAV1,Homo sapiens (Human),1,0.669672367,0.520140559,0.195248047,0.074141605,0
Q03405,#N/A,#N/A,1,0.445951184,0.355296374,0.130202878,0.110924126,0
Q03405-2,#N/A,#N/A,0.433470513,0.822465998,0.876416253,1,0.710711302,0
Q03518,TAP1,Homo sapiens (Human),0.965086764,1,0.833637522,0.635633961,0.720727007,0
Q03519,TAP2,Homo sapiens (Human),0.885171192,1,0.554278697,0.329209382,0.266625148,0
Q04446,GBE1,Homo sapiens (Human),0.392062424,0.022088469,0.123825571,0.526645501,1,0
Q04637,EIF4G1,Homo sapiens (Human),0.42796748,0,0.312061551,0.467432635,1,0.652437038
P52895,AKR1C2,Homo sapiens (Human),0.119763037,0,0.117699993,0.431663013,1,0.612601041
Q04837,SSBP1,Homo sapiens (Human),0,0.027161359,0.486014873,1,0.285317501,0.120272781
Q04917,YWHAH,Homo sapiens (Human),1,0.413271257,0.244475129,0.1935177,0.173841989,0
Q06136,KDSR,Homo sapiens (Human),1,0.904680159,0.760954525,0.524360452,0.667059062,0
Q06210,GFPT1,Homo sapiens (Human),0.265637983,0,0.072973577,0.406950058,1,0.610455552
Q06481,APLP2,Homo sapiens (Human),1,0.806687356,0.655149299,0.128278348,0.010838795,0
Q06830,PRDX1,Homo sapiens (Human),1,0.331698544,0.116646812,0.094143224,0.151005816,0
Q07020,RPL18,Homo sapiens (Human),0,0.17244202,1,0.282780415,0.687445667,0.219265682
Q07021,C1QBP,Homo sapiens (Human),0,0.011750584,0.511192746,1,0.315933275,0.136148878
Q07065,CKAP4,Homo sapiens (Human),0.273608491,0.603258841,1,0.638701716,0.575551551,0
Q07812,BAX,Homo sapiens (Human),0,0.039594546,0.478643272,1,0.420897364,0.120781797
Q07866,KLC1,Homo sapiens (Human),0.666277405,0,0.013022367,0.587118669,1,0.274710033
Q07954,LRP1,Homo sapiens (Human),1,0.945249597,0.512304663,0.303793007,0.372765227,0
Q07960,ARHGAP1,Homo sapiens (Human),0.563163369,0.2451443,0,0.722162471,1,0.069469571
Q13247,SRSF6,Homo sapiens (Human),0.047178333,0,0.093068928,0.291902191,1,0.443858136
P16298,PPP3CB,Homo sapiens (Human),0.757742493,0.241060658,0,0.337473631,1,0.168955803
Q08211,DHX9,Homo sapiens (Human),0.011830096,0,0.161419837,0.419231996,1,0.886571939
Q08257,CRYZ,Homo sapiens (Human),0,0.011967107,0.349639893,1,0.425843637,0.151914809
Q08380,LGALS3BP,Homo sapiens (Human),0.491219406,0.88332299,1,0.809064988,0.423160194,0
Q08426,EHHADH,Homo sapiens (Human),0.040339333,0.239252064,0.869967699,1,0.934467732,0
Q08431,MFGE8,Homo sapiens (Human),1,0.739927745,0.49824586,0.454848521,0.330201345,0
Q08554,DSC1,Homo sapiens (Human),0,0.072899978,0.342256201,1,0.497529929,0.131907627
Q08722,CD47,Homo sapiens (Human),1,0.432257425,0.418261595,0.146325847,0.01837722,0
Q08J23,NSUN2,Homo sapiens (Human),0.092726921,0,0.352589599,0.713778039,1,0.426215344
Q09666,AHNAK,Homo sapiens (Human),1,0.315592493,0.19628486,0.084155352,0.016116993,0
Q10469,MGAT2,Homo sapiens (Human),0.278350801,1,0.635135754,0.472427047,0.277421788,0
Q10471,GALNT2,Homo sapiens (Human),0.495021627,1,0.651878337,0.267639746,0.320356218,0
Q10567,AP1B1,Homo sapiens (Human),0.659339801,1,0.824036155,0.261913053,0.074855485,0
Q10588,BST1,Homo sapiens (Human),1,0.633330747,0.44717763,0.165164976,0.191009189,0
Q10713,PMPCA,Homo sapiens (Human),0.012839659,0,0.420162789,1,0.349237466,0.124599307
Q12765,SCRN1,Homo sapiens (Human),0.204724336,0.088559934,0,0.238575066,1,0.479449811
Q12792,TWF1,Homo sapiens (Human),1,0.537810648,0.123328076,0.078831315,0.2977384,0
Q12797,ASPH,Homo sapiens (Human),0.640982323,0.713342163,1,0.672009152,0.605988189,0
Q12846,STX4,Homo sapiens (Human),1,0.444613077,0.482263944,0.159512902,0.043917266,0
Q12849,GRSF1,Homo sapiens (Human),0,0.015816479,0.487066772,1,0.302225849,0.113164993
Q12884,FAP,Homo sapiens (Human),1,0.618591354,0.464174478,0.236064555,0.112899531,0
Q12899,TRIM26,Homo sapiens (Human),0.194290453,0.395880055,0.802900008,1,0.271848376,0
Q12906,ILF3,Homo sapiens (Human),0.872719314,1,0.827994295,0,0.369748576,0.100310068
Q12907,LMAN2,Homo sapiens (Human),0.727330706,0.996023763,0.730493337,0.680501783,1,0
Q12931,TRAP1,Homo sapiens (Human),0,0.018394635,0.407758912,1,0.305847233,0.121018729
Q12959,DLG1,Homo sapiens (Human),1,0.632796585,0.433789496,0.155756485,0.108182865,0
Q13011,ECH1,Homo sapiens (Human),0,0.021791413,0.388912835,1,0.513435244,0.207412483
Q13045,FLII,Homo sapiens (Human),1,0.37'SEP1156927552,0,0.231370375,0.839117594,0.059986821
Q13057,COASY,Homo sapiens (Human),0.139050745,0,0.573374166,1,0.501872451,0.264245212
Q13084,MRPL28,Homo sapiens (Human),0.150514468,0.05459165,0.438715039,1,0.626095267,0
Q13148,TARDBP,Homo sapiens (Human),0.057961006,0,0.104187308,0.398279297,0.870330563,1
Q13151,HNRNPA0,Homo sapiens (Human),0.524569511,0.008299888,0.243092829,0,0.164698609,1
Q13155,AIMP2,Homo sapiens (Human),0.583140655,0,0.151116099,0.647638525,1,0.748054619
Q13162,PRDX4,Homo sapiens (Human),0.797849638,1,0.902885911,0.39491078,0.354895752,0
Q13200,PSMD2,Homo sapiens (Human),0.52124092,0,0.103300661,0.55954292,1,0.60469509
Q13217,DNAJC3,Homo sapiens (Human),0.98726097,0.938237919,1,0.497045117,0.32997193,0
Q13232,NME3,Homo sapiens (Human),0,0.059428647,0.194607868,0.586469621,1,0.231612279
Q13242,SRSF9,Homo sapiens (Human),0,0.150063873,0.213627997,0.471694711,1,0.35284142
Q13263,TRIM28,Homo sapiens (Human),0.107175882,0,0.216757948,0.444012978,1,0.92832444
Q13277,STX3,Homo sapiens (Human),1,0.463242526,0.540101384,0.182620494,0.061099117,0
Q13283,G3BP1,Homo sapiens (Human),0,0.053273342,0.269305431,0.543315698,1,0.252923931
Q13308,PTK7,Homo sapiens (Human),1,0.590142841,0.454969626,0.315790619,0.184483361,0
Q13310,PABPC4,Homo sapiens (Human),0.080003369,0,0.070402964,0.366643797,1,0.638563079
Q13405,MRPL49,Homo sapiens (Human),0,0.027370116,0.429484354,1,0.393976062,0.144136075
Q13418,ILK,Homo sapiens (Human),1,0.116946173,0.086299947,0.07965466,0.229073644,0
Q13423,NNT,Homo sapiens (Human),0,0.010237149,0.443377853,1,0.40705897,0.16012703
Q13425,SNTB2,Homo sapiens (Human),1,0.503536265,0.490952372,0.22515431,0.319593966,0
Q13427,PPIG,Homo sapiens (Human),0.023368297,0,0.034049639,0.29890308,1,0.960128438
Q13443,ADAM9,Homo sapiens (Human),1,0.411644812,0.406186609,0.11624338,0.263160113,0
Q13445,TMED1,Homo sapiens (Human),0.754000715,0.793664786,0.767297782,0.918069146,1,0
Q13454,TUSC3,Homo sapiens (Human),0.814406697,0.931700237,1,0.496666837,0.391730271,0
Q13488,TCIRG1,Homo sapiens (Human),0.944179936,0.985636615,1,0.421656286,0.123744271,0
Q13492,PICALM,Homo sapiens (Human),1,0.480210593,0.547632344,0.275434043,0.105933632,0
Q13505,MTX1,Homo sapiens (Human),0,0.017626332,0.39010583,1,0.255484881,0.046037819
Q13509,TUBB3,Homo sapiens (Human),0.183046929,0,0.099724309,0.404045543,1,0.511900322
