Uniprot Accession,Gene,Organism,1,2,3,4,5,6
P61006,RAB8A,Homo sapiens (Human),0.750486723,1,0.494821046,0.343937773,0.28240971,0
P61009,SPCS3,Homo sapiens (Human),0.251481008,1,0.780865556,0.619067055,0.836807119,0
P61011,SRP54,Homo sapiens (Human),0,0.055188924,0.016291861,0.275435328,1,0.527663518
P61019,RAB2A,Homo sapiens (Human),0.329663659,1,0.55131686,0.376112857,0.381563679,0
P61020,RAB5B,Homo sapiens (Human),0.623900713,1,0.440392633,0.57192691,0.761323644,0
P61026,RAB10,Homo sapiens (Human),0.491197217,1,0.573251447,0.420277386,0.389860185,0
P61077,UBE2D3,Homo sapiens (Human),0.800346231,0.597760509,0,0.089507251,1,0.438634939
P61088,UBE2N,Homo sapiens (Human),1,0.994722943,0.429052896,0.221538003,0.122498669,0
P61106,RAB14,Homo sapiens (Human),0.415198455,1,0.369813258,0.219808449,0.34030782,0
P61158,ACTR3,Homo sapiens (Human),1,0.872386138,0.356511574,0.249415254,0.285319337,0
P61160,ACTR2,Homo sapiens (Human),1,0.678277842,0.085022608,0.182996429,0.337276402,0
P84077,ARF1,Homo sapiens (Human),1,0.729724018,0.281531103,0.21361717,0.17028239,0
P61221,ABCE1,Homo sapiens (Human),0.28117954,1,0.425991867,0.039872806,0.495204308,0
P61224,RAP1B,Homo sapiens (Human),0.790597081,1,0.439974033,0.212388349,0.152660474,0
P61225,RAP2B,Homo sapiens (Human),1,0.8573481,0.536991425,0.239911283,0.095546409,0
P61247,RPS3A,Homo sapiens (Human),0,0.144835892,0.023839596,0.279539178,1,0.618401114
P61313,RPL15,Homo sapiens (Human),0.168794761,0.968518991,1,0.339360816,0.342523408,0
P61353,RPL27,Homo sapiens (Human),0.293116619,0.967857916,1,0.345153697,0.218073094,0
P61421,ATP6V0D1,Homo sapiens (Human),0.532806938,1,0.76478395,0.29600221,0.106900212,0
P61586,RHOA,Homo sapiens (Human),0.911882398,1,0.34188036,0.196974556,0.174979484,0
P61604,HSPE1,Homo sapiens (Human),0,0.050095844,0.379523732,1,0.393992232,0.143749209
P61619,SEC61A1,Homo sapiens (Human),0.190935767,1,0.777820534,0.649740998,0.963140236,0
P61764,STXBP1,Homo sapiens (Human),1,0.943890182,0.507439503,0.216215154,0.083474274,0
P61769,B2M,Homo sapiens (Human),0.944002953,1,0.563877268,0.212165149,0.091074924,0
P61803,DAD1,Homo sapiens (Human),0.045605081,0.78900951,0.602533395,0.547293548,1,0
P61916,NPC2,Homo sapiens (Human),0.106858644,0.69239604,1,0.455292442,0.146615111,0
P61978,HNRNPK,Homo sapiens (Human),0,0.042041905,0.066628946,0.320717894,1,0.78611622
P61981,YWHAG,Homo sapiens (Human),1,0.892647723,0.330986991,0.215041267,0.117597562,0
P62070,RRAS2,Homo sapiens (Human),1,0.649132508,0.374528336,0.20497812,0.124090776,0
P62072,TIMM10,Homo sapiens (Human),0,0.057550273,0.383736898,1,0.317337305,0.104318501
P62081,RPS7,Homo sapiens (Human),0.266775028,0.523489966,0,0.163846625,1,0.522166769
P62136,PPP1CA,Homo sapiens (Human),0.66674204,1,0.479019834,0.283180576,0.298846347,0
P62140,PPP1CB,Homo sapiens (Human),1,0.434981528,0,0.035471559,0.286271188,0.010890111
P62158,CALM1; CALM2; CALM3,Homo sapiens (Human),1,0.845113844,0.425735967,0.171026342,0.068773636,0
P62195,PSMC5,Homo sapiens (Human),0,0.389103752,0.229516613,0.911841501,1,0.304578957
P62241,RPS8,Homo sapiens (Human),0.12276326,0.321018499,0,0.326779634,1,0.476465435
P62244,RPS15A,Homo sapiens (Human),0.229193813,1,0.609556493,0.139406795,0.187747656,0
P62258,YWHAE,Homo sapiens (Human),1,0.950547933,0.352169758,0.229563654,0.1274076,0
P62263,RPS14,Homo sapiens (Human),0,0.35953994,0.009242309,0.194523175,1,0.520698896
P62269,RPS18,Homo sapiens (Human),0,0.066006035,0.20446431,1,0.765327116,0.274619394
P62277,RPS13,Homo sapiens (Human),0.402390725,1,0,0.070677156,0.479784533,0.09687962
P62280,RPS11,Homo sapiens (Human),0.157615674,0.491073363,0,0.254202648,1,0.513467228
P62330,ARF6,Homo sapiens (Human),1,0.845798682,0.41136193,0.181327411,0.150872254,0
P62333,PSMC6,Homo sapiens (Human),0,0.191255714,0.151292859,0.386659598,1,0.311141003
P62424,RPL7A,Homo sapiens (Human),0,1,0.863267641,0.263330018,0.17685008,0.024641012
P62701,RPS4X,Homo sapiens (Human),0.00100993,0.234853258,0,0.146562775,1,0.534591472
P62750,RPL23A,Homo sapiens (Human),0.870132127,1,0.197996363,0.000214354,0.170947642,0
P62753,RPS6,Homo sapiens (Human),0.107815569,0.155183965,0,0.301907126,1,0.508534325
P62805,HIST1H4A; HIST1H4B; HIST1H4C; HIST1H4D; HIST1H4E; HIST1H4F; HIST1H4H; HIST1H4I; HIST1H4J; HIST1H4K; HIST1H4L; HIST2H4A; HIST2H4B; HIST4H4,Homo sapiens (Human),0,0.176134293,0.757621208,1,0.537159414,0.13444566
P62820,RAB1A,Homo sapiens (Human),0.487413699,1,0.197787402,0.080268407,0.152502572,0
P62826,RAN,Homo sapiens (Human),0,1,0.209234864,0.890503579,0.914182017,0.002770755
P62829,RPL23,Homo sapiens (Human),0.309160103,0.350771683,0,0.142751532,1,0.531560802
P62834,RAP1A,Homo sapiens (Human),1,0.870366209,0.346150222,0.17894591,0.105491894,0
P62847,RPS24,Homo sapiens (Human),0.138906115,0.175240631,0,0.245641389,1,0.599343693
P62854,RPS26,Homo sapiens (Human),0,0.146993705,0.072227135,0.288361139,1,0.550577644
P62857,RPS28,Homo sapiens (Human),1,0.715171537,0.106557533,0.025045635,0.450038042,0
P62873,GNB1,Homo sapiens (Human),1,0.82051111,0.558109111,0.217061857,0.184858513,0
P62879,GNB2,Homo sapiens (Human),1,0.968486546,0.602627198,0.209667597,0.075341901,0
P62888,RPL30,Homo sapiens (Human),0.58646707,1,0.965427787,0.337677589,0.291278129,0
P62899,RPL31,Homo sapiens (Human),0.172021914,1,0.447361058,0.136992189,0.424001405,0
P62906,RPL10A,Homo sapiens (Human),0.31786337,1,0.960268982,0.270852684,0.135777799,0
P62910,RPL32,Homo sapiens (Human),0,0.145659614,0.116747152,0.383677965,1,0.523437321
P62917,RPL8,Homo sapiens (Human),0.344078033,0.960475706,1,0.279565219,0.166842629,0
P62937,PPIA,Homo sapiens (Human),0.92185654,1,0.424069512,0.522239576,0.246752173,0
P62942,FKBP1A,Homo sapiens (Human),0.94180025,1,0.565702331,0.456679978,0.239893884,0
P62979,RPS27A,Homo sapiens (Human),0.615315502,1,0.483887545,0.177868526,0.548964601,0
P63010,AP2B1,Homo sapiens (Human),0.873499838,1,0.951521047,0.45108327,0.256528335,0
P63092,GNAS,Homo sapiens (Human),1,0.82407053,0.493517607,0.211411329,0.061159394,0
P63096,GNAI1,Homo sapiens (Human),1,0.650386786,0.473725168,0.19285677,0.055590236,0
P63104,YWHAZ,Homo sapiens (Human),1,0.936728911,0.336142354,0.198053601,0.105356013,0
P63151,PPP2R2A,Homo sapiens (Human),0.506284787,1,0.481330322,0.238498802,0.255385285,0
P63218,GNG5,Homo sapiens (Human),1,0.982652007,0.558107495,0.205613797,0.09969634,0
P63244,RACK1,Homo sapiens (Human),0.126510011,0.157476392,0,0.227462288,1,0.653814043
P63261,ACTG1,Homo sapiens (Human),1,0.795700096,0.162721538,0.160469427,0.182353494,0
P63313,TMSB10,Homo sapiens (Human),0.614379209,1,0.373710363,0.180226317,0.063655548,0
P67812,SEC11A,Homo sapiens (Human),0.273160377,1,0.591498157,0.503622012,0.819656212,0
P67870,CSNK2B,Homo sapiens (Human),0,0.039280826,0.039234304,0.456155718,1,0.003390107
P68032,ACTC1,Homo sapiens (Human),1,0.649078732,0,0.183187797,0.72258747,0.009113808
P68104,EEF1A1,Homo sapiens (Human),0.246400784,0.216840992,0,0.214642842,1,0.515534742
P68371,TUBB4B,Homo sapiens (Human),0.312618316,0.339913063,0,0.275465458,1,0.59616306
P68400,CSNK2A1,Homo sapiens (Human),0,0.1223378,0.080914608,0.584691949,1,0.032906815
P78324,SIRPA,Homo sapiens (Human),0.932620553,1,0.505157522,0.297285799,0.124269663,0
P78371,CCT2,Homo sapiens (Human),0.936678297,1,0.320934879,0.411460962,0.590725581,0
P78527,PRKDC,Homo sapiens (Human),0,0.151531559,0.350188962,0.406959065,1,0.982413137
P78536,ADAM17,Homo sapiens (Human),0.987500329,1,0.533492556,0.36515271,0.248503852,0
P80303,NUCB2,Homo sapiens (Human),0.292826562,1,0.50338366,0.247018382,0.140830786,0
P80404,ABAT,Homo sapiens (Human),0.006779902,0,0.336332092,1,0.782102994,0.348184302
P80723,BASP1,Homo sapiens (Human),0.897689157,1,0.415791898,0.167639396,0.033674053,0
P82650,MRPS22,Homo sapiens (Human),0,0.084855162,0.414841739,1,0.525803637,0.218100051
P82663,MRPS25,Homo sapiens (Human),0,0.10776002,0.390951732,1,0.555143065,0.176301387
P82664,MRPS10,Homo sapiens (Human),0,0.039391833,0.489299952,1,0.552932598,0.173118226
P82673,MRPS35,Homo sapiens (Human),0,0.0982449,0.419981936,1,0.55609362,0.209538952
P82675,MRPS5,Homo sapiens (Human),0,0.075151131,0.415567629,1,0.456914401,0.177174178
P82909,MRPS36,Homo sapiens (Human),0,0.064430995,0.403402373,1,0.494234835,0.168441104
P82912,MRPS11,Homo sapiens (Human),0,0.051431617,0.401946478,1,0.410802094,0.167458309
P82914,MRPS15,Homo sapiens (Human),0,0.065954246,0.379502437,1,0.456016971,0.171278463
P82921,MRPS21,Homo sapiens (Human),0,0.049573461,0.433050273,1,0.505194347,0.205231456
P82930,MRPS34,Homo sapiens (Human),0,0.046920319,0.404021844,1,0.440966601,0.194846576
P82932,MRPS6,Homo sapiens (Human),0,0.046804331,0.395377189,1,0.429922279,0.168333662
P82933,MRPS9,Homo sapiens (Human),0,0.044438862,0.370818727,1,0.483549972,0.198699287
P83111,LACTB,Homo sapiens (Human),0,0.080270612,0.412526103,1,0.367234209,0.141945085
P83731,RPL24,Homo sapiens (Human),0,0.825233342,0.50232431,0.31277926,1,0.217868065
P84095,RHOG,Homo sapiens (Human),1,0.976900474,0.260118671,0.153950738,0.149724439,0
P84098,RPL19,Homo sapiens (Human),0.967347717,1,0.148733608,0.032949491,0.075314574,0
P84103,SRSF3,Homo sapiens (Human),0,0.388243175,0.312005496,0.296981639,1,0.55834405
P98160,HSPG2,Homo sapiens (Human),0.160053689,1,0.79738026,0.397156893,0.624250769,0
P98194,ATP2C1,Homo sapiens (Human),0.389677691,1,0.533561608,0.262106959,0.271989157,0
Q00059,TFAM,Homo sapiens (Human),0,0.063465892,0.396907559,1,0.531146554,0.201515966
Q00325,SLC25A3,Homo sapiens (Human),0,0.058591089,0.3644066,1,0.421954596,0.151088507
Q00341,HDLBP,Homo sapiens (Human),0.020156644,0.134784934,0,0.067715353,1,0.337405524
Q00610,CLTC,Homo sapiens (Human),1,0.598163232,0.47452659,0.222921067,0.204475313,0
Q00765,REEP5,Homo sapiens (Human),0.494430071,1,0.416853069,0.209327247,0.035603539,0
Q00839,HNRNPU,Homo sapiens (Human),0,0.040994509,0.045597693,0.242095397,1,0.816019248
Q01081,U2AF1,Homo sapiens (Human),0,0.083989501,0.055376881,0.31135111,1,0.667184208
Q01459,CTBS,Homo sapiens (Human),0.283010615,0.733225721,1,0.535021244,0.167804499,0
Q01518,CAP1,Homo sapiens (Human),1,0.822260218,0.327063548,0.268344084,0.135732037,0
P13164,IFITM1,Homo sapiens (Human),0.517624167,1,0.816148839,0.306134305,0.060808708,0
Q01650,SLC7A5,Homo sapiens (Human),1,0.923588483,0.445037402,0.150286433,0.062557009,0
Q01813,PFKP,Homo sapiens (Human),0.39171807,0.197876792,0,0.355181181,1,0.480467125
Q01995,TAGLN,Homo sapiens (Human),0.974508181,1,0.220726074,0.121376741,0.243607155,0
Q02127,DHODH,Homo sapiens (Human),0,0.101916481,0.331635543,1,0.419375191,0.10794886
Q02218,OGDH,Homo sapiens (Human),0,0.049506764,0.387499112,1,0.487486107,0.200312847
Q02252,ALDH6A1,Homo sapiens (Human),0,0.047427498,0.344340975,1,0.52914276,0.231110915
Q02543,RPL18A,Homo sapiens (Human),0,0.643292372,0.618413261,0.494015023,1,0.434921705
Q02809,PLOD1,Homo sapiens (Human),0.081068744,1,0.731280844,0.618197834,0.801652979,0
Q02818,NUCB1,Homo sapiens (Human),0.287216445,1,0.539575674,0.293612651,0.162269715,0
Q02878,RPL6,Homo sapiens (Human),0.204036566,0.97974941,1,0.506084508,0.318257788,0
Q02978,SLC25A11,Homo sapiens (Human),0,0.052740103,0.353562332,1,0.489818745,0.176817128
Q03135,CAV1,Homo sapiens (Human),0.773151793,1,0.495882447,0.146365285,0.073005919,0
Q03405,#N/A,#N/A,0.976080229,1,0.599474335,0.336792368,0.182891411,0
Q03518,TAP1,Homo sapiens (Human),0.46291514,1,0.463699051,0.253524113,0.266270444,0
Q03519,TAP2,Homo sapiens (Human),0.49437988,1,0.383639245,0.274928283,0.288738012,0
Q04637,EIF4G1,Homo sapiens (Human),0,0.08815354,0.062513176,0.342404123,1,0.23014837
P52895,AKR1C2,Homo sapiens (Human),0.001415595,0.029360717,0,0.371376276,1,0.596476763
Q04837,SSBP1,Homo sapiens (Human),0,0.058535844,0.39844609,1,0.511899335,0.201136784
Q04917,YWHAH,Homo sapiens (Human),1,0.748849425,0.274618644,0.290021147,0.238714804,0
Q06136,KDSR,Homo sapiens (Human),0.258232329,1,0.491135625,0.263271901,0.327861056,0
Q06210,GFPT1,Homo sapiens (Human),0,0.063249383,0.167174086,0.432188819,1,0.325666082
Q06830,PRDX1,Homo sapiens (Human),1,0.959979137,0.203888078,0.128962678,0.253503777,0
Q07020,RPL18,Homo sapiens (Human),0,0.759047308,1,0.371244018,0.752486697,0.244257764
Q07021,C1QBP,Homo sapiens (Human),0,0.046418213,0.4027695,1,0.542413181,0.222262605
Q07065,CKAP4,Homo sapiens (Human),0,0.8026978,0.820391123,0.733937495,1,0.032730021
Q07092,COL16A1,Homo sapiens (Human),0.207702485,0.976480418,1,0.472467389,0.343443808,0
Q07157,TJP1,Homo sapiens (Human),1,0.689697117,0.283964134,0.211888278,0.084045296,0
Q07812,BAX,Homo sapiens (Human),0,0.08504477,0.439349919,1,0.538551386,0.222548398
Q07954,LRP1,Homo sapiens (Human),0.299544197,1,0.400339227,0.225765481,0.24129585,0
Q07960,ARHGAP1,Homo sapiens (Human),0.832173309,0.663236141,0,0.31533889,1,0.175523679
P16298,PPP3CB,Homo sapiens (Human),1,0.745985688,0,0.179828966,0.583128379,0.061368431
Q08211,DHX9,Homo sapiens (Human),0,0.176799398,0.264483271,0.389821646,1,0.939143253
Q08257,CRYZ,Homo sapiens (Human),0,0.041993381,0.344548129,1,0.502016998,0.218714739
Q08380,LGALS3BP,Homo sapiens (Human),0.340057911,0.947435642,1,0.740769028,0.409052793,0
Q08426,EHHADH,Homo sapiens (Human),0,0.229185677,0.723802127,0.877347857,1,0.115731885
Q08431,MFGE8,Homo sapiens (Human),0.820283701,1,0.651196605,0.655687996,0.574084638,0
Q08722,CD47,Homo sapiens (Human),0.87710812,1,0.568603275,0.248734635,0.100006368,0
Q09666,AHNAK,Homo sapiens (Human),1,0.67894876,0.227621885,0.104410964,0.027018184,0
Q10469,MGAT2,Homo sapiens (Human),0.206037235,1,0.650138197,0.553175064,0.56655214,0
Q10471,GALNT2,Homo sapiens (Human),0.159324312,1,0.725420771,0.297959866,0.433241127,0
Q10472,GALNT1,Homo sapiens (Human),0.135093261,1,0.648353742,0.40763395,0.418109747,0
Q10713,PMPCA,Homo sapiens (Human),0,0.067455692,0.389289551,1,0.625482644,0.242907732
Q11201,ST3GAL1,Homo sapiens (Human),0.313011318,1,0.747943631,0.321644713,0.571928845,0
Q12765,SCRN1,Homo sapiens (Human),0.357073308,0.286401406,0,0.277115786,1,0.701598835
Q12792,TWF1,Homo sapiens (Human),1,0.387166314,0.089811231,0.11388392,0.165160714,0
Q12797,ASPH,Homo sapiens (Human),0.136656313,0.953458845,0.631250016,0.603190038,1,0
Q12841,FSTL1,Homo sapiens (Human),0.085262996,0.876686092,0.743846491,1,0.85722448,0
Q12846,STX4,Homo sapiens (Human),0.840424282,1,0.568301402,0.194151996,0.088862483,0
Q12849,GRSF1,Homo sapiens (Human),0,0.054169403,0.456609854,1,0.424369825,0.17532569
Q12884,FAP,Homo sapiens (Human),0.905944225,1,0.865057961,0.292750471,0.113310975,0
Q12906,ILF3,Homo sapiens (Human),0.49999599,0.863119236,1,0.520638715,0.88936068,0
Q12907,LMAN2,Homo sapiens (Human),0.219087585,1,0.456922792,0.596799272,0.987176653,0
Q12931,TRAP1,Homo sapiens (Human),0,0.046008839,0.369975489,1,0.507522763,0.214158209
Q12959,DLG1,Homo sapiens (Human),1,0.795751368,0.583126538,0.245490181,0.135602125,0
Q13011,ECH1,Homo sapiens (Human),0,0.061628995,0.396137465,1,0.631645124,0.246630262
Q13084,MRPL28,Homo sapiens (Human),0,0.051227423,0.416309139,1,0.583356252,0.222063168
Q13162,PRDX4,Homo sapiens (Human),0.289880684,1,0.583893238,0.393847138,0.466827581,0
Q13200,PSMD2,Homo sapiens (Human),0.795168376,1,0.001768009,0,0.284176587,0.058793351
Q13217,DNAJC3,Homo sapiens (Human),0.211491901,1,0.603581697,0.470978083,0.513760321,0
Q13232,NME3,Homo sapiens (Human),0,0.116413678,0.243001236,0.690400267,1,0.559656753
Q13263,TRIM28,Homo sapiens (Human),0,0.220249511,0.222466187,0.459314176,1,0.844118209
Q13277,STX3,Homo sapiens (Human),1,0.859713293,0.63674363,0.261784531,0.125262289,0
Q13286,CLN3,Homo sapiens (Human),0.538999143,1,0.773155511,0.277648668,0.091097501,0
Q13308,PTK7,Homo sapiens (Human),1,0.843814294,0.449746185,0.226221955,0.186620643,0
Q13336,SLC14A1,Homo sapiens (Human),0.921499989,1,0.676548212,0.542126141,0.260237542,0
Q13347,EIF3I,Homo sapiens (Human),0,0.894238249,0.725505542,1,0.764353128,0.194648529
Q13418,ILK,Homo sapiens (Human),1,0.691592086,0.176707544,0.095087507,0.187680326,0
Q13423,NNT,Homo sapiens (Human),0,0.066091338,0.401165152,1,0.709342319,0.307018815
Q13425,SNTB2,Homo sapiens (Human),1,0.688747474,0.580153776,0.269273154,0.121143041,0
Q13443,ADAM9,Homo sapiens (Human),0.42241447,1,0.517079428,0.301088349,0.267058685,0
Q13445,TMED1,Homo sapiens (Human),0.178184438,0.948334904,0.449732959,0.514977247,1,0
Q13459,MYO9B,Homo sapiens (Human),1,0.936007126,0.500503973,0.302008861,0.427673988,0
Q13488,TCIRG1,Homo sapiens (Human),0.631924796,0.93231929,1,0.467212855,0.122301666,0
Q13492,PICALM,Homo sapiens (Human),1,0.616732063,0.559822483,0.269968941,0.11470063,0
Q13505,MTX1,Homo sapiens (Human),0,0.034646498,0.345755409,1,0.354717803,0.107478182
Q13509,TUBB3,Homo sapiens (Human),1,0.725088139,0,0.344106637,0.814434219,0.384803343
Q13510,ASAH1,Homo sapiens (Human),0.174305063,0.604095348,1,0.452739572,0.117506551,0
Q13586,STIM1,Homo sapiens (Human),0.316528774,1,0.68023021,0.49400033,0.590431061,0
Q13637,RAB32,Homo sapiens (Human),0.735527513,1,0.500601265,0.374880772,0.404817666,0
Q13641,TPBG,Homo sapiens (Human),0.815566536,1,0.550648771,0.271390187,0.112249938,0
Q13724,MOGS,Homo sapiens (Human),0.290066896,1,0.73876193,0.549120748,0.707212568,0
Q13740,ALCAM,Homo sapiens (Human),1,0.861933937,0.45981867,0.244441665,0.110684793,0
Q13795,ARFRP1,Homo sapiens (Human),0.331770217,1,0.515477826,0.152319879,0.136253214,0
Q13813,SPTAN1,Homo sapiens (Human),1,0.696704085,0.972588039,0.328409031,0.107948074,0
Q13907,IDI1,Homo sapiens (Human),0,0.125264066,0.384074735,1,0.826620421,0.252210949
Q14008,CKAP5,Homo sapiens (Human),0,0.059090221,0.332681441,1,0.587158143,0.235127614
Q14019,COTL1,Homo sapiens (Human),0.821384197,1,0.376892377,0.223089893,0.141575436,0
Q14103,HNRNPD,Homo sapiens (Human),0.025878398,0.103982672,0,0.074569318,1,0.375533263
Q14108,SCARB2,Homo sapiens (Human),0.519013419,0.8672197,1,0.35861123,0.077962041,0
Q14126,DSG2,Homo sapiens (Human),1,0.866408121,0.328414635,0.113160709,0.022543521,0
Q14160,SCRIB,Homo sapiens (Human),1,0.692989818,0.362306358,0.144705239,0.071917059,0
Q14165,MLEC,Homo sapiens (Human),0.255666607,1,0.854645229,0.700729914,0.903285042,0
Q14192,FHL2,Homo sapiens (Human),0.198914795,0.328383802,0,0.184947543,1,0.379207543
Q14197,ICT1,Homo sapiens (Human),0,0.063887801,0.391735399,1,0.495251669,0.204826311
Q14204,DYNC1H1,Homo sapiens (Human),0.722837238,0.650722742,0.336016539,0.429675214,1,0
Q14247,CTTN,Homo sapiens (Human),1,0.754719125,0.246914962,0.185823715,0.082595177,0
Q14249,ENDOG,Homo sapiens (Human),0,0.028925012,0.360765042,1,0.205255156,0.052172322
Q14254,FLOT2,Homo sapiens (Human),0.884263986,1,0.811155193,0.427834823,0.165502054,0
Q14257,RCN2,Homo sapiens (Human),0.249215425,1,0.614560336,0.38990212,0.328330363,0
Q14315,FLNC,Homo sapiens (Human),1,0.890787314,0.385184683,0.357432582,0.249203976,0
Q14344,GNA13,Homo sapiens (Human),1,0.79408298,0.522972966,0.27182589,0.053280889,0
Q14517,FAT1,Homo sapiens (Human),0.306965979,1,0.565900639,0.655690061,0.709446782,0
Q14554,PDIA5,Homo sapiens (Human),0.17961213,1,0.849919352,0.604773435,0.748434326,0
Q14573,ITPR3,Homo sapiens (Human),0.247144465,1,0.421202413,0.27360191,0.277296985,0
Q14696,MESDC2,Homo sapiens (Human),0.217643617,1,0.652896871,0.375036298,0.268369788,0
Q14697,#N/A,#N/A,0.193641597,1,0.544722534,0.372941324,0.501204396,0
Q14697-2,#N/A,#N/A,0.193774606,1,0.497532533,0.548986836,0.728562075,0
Q14699,RFTN1,Homo sapiens (Human),1,0.763907246,0.419517807,0.173069027,0.065811041,0
Q14728,MFSD10,Homo sapiens (Human),0.166118601,0.518955259,0.276826476,0.549101552,1,0
Q14764,MVP,Homo sapiens (Human),0.519231426,0.351182688,0.326740676,0.836852432,1,0
Q14766,LTBP1,Homo sapiens (Human),0,0.026290582,0.343432739,1,0.796151716,0.367886836
Q14789,GOLGB1,Homo sapiens (Human),0.278674855,1,0.835858544,0.145442633,0.111054271,0
Q14847,LASP1,Homo sapiens (Human),1,0.850413003,0.272126676,0.150882914,0.119425684,0
Q14974,KPNB1,Homo sapiens (Human),1,0.744973585,0.192869486,0.23718278,0.466694782,0
Q14BN4,SLMAP,Homo sapiens (Human),0.406228539,1,0.505823713,0.422132111,0.117772843,0
Q15005,SPCS2,Homo sapiens (Human),0.244945155,1,0.713620605,0.543695828,0.830772935,0
Q15006,EMC2,Homo sapiens (Human),0.173566322,1,0.71116567,0.40110855,0.472889913,0
Q15019,2-Sep,Homo sapiens (Human),1,0.46612949,0.454418731,0.172820836,0.137221413,0
Q15031,LARS2,Homo sapiens (Human),0,0.04686722,0.370002799,1,0.489639387,0.199300203
Q15035,TRAM2,Homo sapiens (Human),0.241929605,1,0.798915357,0.607244824,0.991823525,0
Q15041,ARL6IP1,Homo sapiens (Human),0.502625179,1,0.389845545,0.198191519,0.163959632,0
Q15043,SLC39A14,Homo sapiens (Human),0.537578846,1,0.481156275,0.310399412,0.108418354,0
Q15046,KARS,Homo sapiens (Human),0,0.263088921,0.359698146,1,0.595135739,0.17108001
Q15067,ACOX1,Homo sapiens (Human),0,0.270310908,0.815616756,1,0.928038825,0.176577886
Q15070,OXA1L,Homo sapiens (Human),0,0.067262663,0.479995995,1,0.39560837,0.133261669
Q15075,EEA1,Homo sapiens (Human),0.780409186,1,0.229146849,0.114388577,0.060106528,0
Q15084,PDIA6,Homo sapiens (Human),0.310029679,1,0.587688003,0.269662857,0.137637291,0
Q15165,PON2,Homo sapiens (Human),0.306186469,1,0.67970614,0.583226595,0.79697018,0
Q15181,PPA1,Homo sapiens (Human),0.891127579,1,0.078077353,0,0.412921848,0.033061507
Q15286,RAB35,Homo sapiens (Human),0.934554909,1,0.534089733,0.241214619,0.158609248,0
Q15293,RCN1,Homo sapiens (Human),0.307784374,1,0.557506409,0.285573405,0.252194725,0
Q15363,TMED2,Homo sapiens (Human),0.175759114,0.979789931,0.484088972,0.566918389,1,0
Q15365,PCBP1,Homo sapiens (Human),0.094867516,0.024751752,0,0.273467954,1,0.675908048
Q15370,TCEB2,Homo sapiens (Human),0.816881397,1,0.245767835,0.149681281,0.282589462,0
Q15382,RHEB,Homo sapiens (Human),0.489949678,0.380227781,0,0.262953408,1,0.016465515
Q15404,RSU1,Homo sapiens (Human),1,0.844573618,0.384737956,0.196326965,0.140596514,0
Q15417,CNN3,Homo sapiens (Human),1,0.735110423,0.227728151,0.091744971,0.058964104,0
Q15436,SEC23A,Homo sapiens (Human),0.259138021,1,0,0.420957051,0.96435155,0.070117772
Q15526,SURF1,Homo sapiens (Human),0,0.130357837,0.381237452,1,0.447069656,0.176116248
Q15582,TGFBI,Homo sapiens (Human),0,0.237145836,0.106950332,0.288590049,1,0.531637206
Q15599,SLC9A3R2,Homo sapiens (Human),1,0.619256358,0.321401964,0.1345451,0.044020428,0
Q15629,TRAM1,Homo sapiens (Human),0.670103106,1,0.224381952,0.570567342,0.555679494,0
Q15646,OASL,Homo sapiens (Human),0,0.124278292,0.146434574,0.872649703,1,0.518746043
Q15738,NSDHL,Homo sapiens (Human),0.420991216,1,0.519747534,0.265572615,0.162933813,0
Q15746,MYLK,Homo sapiens (Human),0.21662361,0.040361377,0,0.310826235,1,0.388735204
Q15758,SLC1A5,Homo sapiens (Human),1,0.848142661,0.442764052,0.210830832,0.060237012,0
Q15773,MLF2,Homo sapiens (Human),0,0.034089486,0.167844055,0.426804727,1,0.894519512
Q15800,MSMO1,Homo sapiens (Human),0,0.475704007,0.546746648,1,0.673309264,0.066743234
Q15836,VAMP3,Homo sapiens (Human),1,0.712596792,0.254668336,0.081242139,0.027016295,0
Q15904,ATP6AP1,Homo sapiens (Human),0.613651755,1,0.860159815,0.330242859,0.208916014,0
Q15907,RAB11B,Homo sapiens (Human),0.424720583,1,0.376239084,0.165110838,0.158441482,0
Q15942,ZYX,Homo sapiens (Human),1,0.893339928,0.305738735,0.164797611,0.125177334,0
Q16134,ETFDH,Homo sapiens (Human),0,0.076640173,0.365437809,1,0.587978694,0.233663208
Q16181,7-Sep,Homo sapiens (Human),1,0.535452324,0.454239494,0.17947075,0.062945535,0
Q16270,IGFBP7,Homo sapiens (Human),0.380055739,1,0.686811794,0.326709078,0.269139316,0
Q16527,CSRP2,Homo sapiens (Human),1,0.719224872,0.184121456,0.059042731,0.047062619,0
Q16540,MRPL23,Homo sapiens (Human),0,0.0796688,0.455513644,1,0.668742482,0.28590444
Q16555,DPYSL2,Homo sapiens (Human),0.859167567,0.85674423,0,0.319543588,1,0.042998632
Q16595,FXN,Homo sapiens (Human),0,0.073095736,0.393713985,1,0.322891749,0.083928908
Q16610,ECM1,Homo sapiens (Human),0.278591907,1,0.597622397,0.288646604,0.151819986,0
Q16643,DBN1,Homo sapiens (Human),1,0.734801516,0.301857577,0.236373713,0.077700913,0
Q16658,FSCN1,Homo sapiens (Human),0.92186005,0.985297537,0.078671266,0.251959055,1,0
Q16698,DECR1,Homo sapiens (Human),0,0.059814201,0.394761473,1,0.744275866,0.341641669
Q16706,MAN2A1,Homo sapiens (Human),0.2787021,1,0.852095999,0.363105739,0.410749443,0
